"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211110.csv"
"C","Report for: 11/10/2021 - 11/10/2021"
"C","Report generated: 11/17/2021 17:12:05 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/10/2021","01",10625.52
"D","11/10/2021","02",10548.54
"D","11/10/2021","03",10377.99
"D","11/10/2021","04",10387.38
"D","11/10/2021","05",10674.15
"D","11/10/2021","06",11155.68
"D","11/10/2021","07",12249.08
"D","11/10/2021","08",13135.28
"D","11/10/2021","09",12987.7
"D","11/10/2021","10",12458.51
"D","11/10/2021","11",11820.44
"D","11/10/2021","12",11677.04
"D","11/10/2021","13",11501.66
"D","11/10/2021","14",11542.37
"D","11/10/2021","15",11883.21
"D","11/10/2021","16",12816.44
"D","11/10/2021","17",13804.51
"D","11/10/2021","18",14571.72
"D","11/10/2021","19",14356.85
"D","11/10/2021","20",13819.03
"D","11/10/2021","21",13226.34
"D","11/10/2021","22",12464.83
"D","11/10/2021","23",11705.42
"D","11/10/2021","24",10993.71
"T","24 lines"
