C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200727_20200727.csv
C,Time period: 2020-07-27 to 2020-07-27
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-31 01:45:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-27,01,3154.1,3097.0
D,2020-07-27,02,3006.5,2944.5
D,2020-07-27,03,2919.0,2856.9
D,2020-07-27,04,2820.0,2811.7
D,2020-07-27,05,2846.5,2828.9
D,2020-07-27,06,2984.9,2914.1
D,2020-07-27,07,3205.3,3132.6
D,2020-07-27,08,3395.3,3426.6
D,2020-07-27,09,3632.8,3693.2
D,2020-07-27,10,3810.9,3931.6
D,2020-07-27,11,3956.0,4180.3
D,2020-07-27,12,4173.9,4421.1
D,2020-07-27,13,4414.6,4623.5
D,2020-07-27,14,4455.6,4768.1
D,2020-07-27,15,4630.9,4847.2
D,2020-07-27,16,4684.4,4896.7
D,2020-07-27,17,4746.2,4905.7
D,2020-07-27,18,4731.9,4932.1
D,2020-07-27,19,4686.8,4811.0
D,2020-07-27,20,4624.3,4689.0
D,2020-07-27,21,4487.8,4557.8
D,2020-07-27,22,4289.4,4367.4
D,2020-07-27,23,4006.2,4068.1
D,2020-07-27,24,3628.7,3756.6
T,24 lines
