C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201224_20201224.csv
C,Time period: 2020-12-24 to 2020-12-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 12:28:35 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-24,01,2368.6,2370.78
D,2020-12-24,02,2256.3,2279.1
D,2020-12-24,03,2193.6,2228.78
D,2020-12-24,04,2182.0,2213.68
D,2020-12-24,05,2213.8,2251.27
D,2020-12-24,06,2330.6,2363.79
D,2020-12-24,07,2513.9,2537.71
D,2020-12-24,08,2714.7,2666.19
D,2020-12-24,09,2771.6,2751.51
D,2020-12-24,10,2824.4,2764.99
D,2020-12-24,11,2823.3,2714.98
D,2020-12-24,12,2843.7,2748.01
D,2020-12-24,13,2878.7,2723.5
D,2020-12-24,14,2863.4,2706.99
D,2020-12-24,15,2853.4,2731.57
D,2020-12-24,16,2883.2,2758.52
D,2020-12-24,17,2988.3,2912.39
D,2020-12-24,18,3046.6,2972.11
D,2020-12-24,19,3028.6,2859.49
D,2020-12-24,20,2904.1,2731.63
D,2020-12-24,21,2783.8,2619.97
D,2020-12-24,22,2661.3,2515.77
D,2020-12-24,23,2443.0,2387.28
D,2020-12-24,24,2289.2,2250.46
T,24 lines
