C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20180923_20181106.csv
C,Time period: 2018-09-23 to 2018-11-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:13:49 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2018-09-23,01,1979.1,1974.5
D,2018-09-23,02,1905.9,1886.3
D,2018-09-23,03,1851.4,1828.1
D,2018-09-23,04,1827.8,1799.2
D,2018-09-23,05,1829.7,1798.2
D,2018-09-23,06,1877.5,1829.5
D,2018-09-23,07,1951.9,1894.2
D,2018-09-23,08,2043.6,1976.5
D,2018-09-23,09,2179.0,2077.1
D,2018-09-23,10,2280.5,2162.1
D,2018-09-23,11,2334.4,2245.0
D,2018-09-23,12,2391.2,2317.0
D,2018-09-23,13,2421.2,2353.0
D,2018-09-23,14,2433.2,2375.6
D,2018-09-23,15,2469.6,2373.3
D,2018-09-23,16,2500.9,2390.5
D,2018-09-23,17,2554.5,2435.8
D,2018-09-23,18,2589.3,2500.2
D,2018-09-23,19,2628.0,2582.6
D,2018-09-23,20,2624.8,2625.4
D,2018-09-23,21,2569.8,2551.8
D,2018-09-23,22,2443.3,2421.0
D,2018-09-23,23,2264.5,2245.3
D,2018-09-23,24,2088.7,2063.0
D,2018-09-24,01,1986.3,1930.5
D,2018-09-24,02,1958.9,1853.6
D,2018-09-24,03,1893.0,1816.9
D,2018-09-24,04,1873.7,1809.3
D,2018-09-24,05,1911.7,1864.1
D,2018-09-24,06,2080.8,2051.1
D,2018-09-24,07,2405.6,2363.1
D,2018-09-24,08,2588.9,2560.1
D,2018-09-24,09,2625.4,2624.2
D,2018-09-24,10,2656.5,2657.5
D,2018-09-24,11,2687.9,2690.1
D,2018-09-24,12,2715.5,2684.8
D,2018-09-24,13,2717.1,2653.7
D,2018-09-24,14,2724.0,2641.7
D,2018-09-24,15,2716.1,2637.2
D,2018-09-24,16,2707.4,2652.2
D,2018-09-24,17,2723.8,2699.7
D,2018-09-24,18,2769.1,2741.0
D,2018-09-24,19,2777.6,2779.9
D,2018-09-24,20,2810.5,2791.3
D,2018-09-24,21,2714.8,2691.5
D,2018-09-24,22,2574.9,2525.9
D,2018-09-24,23,2343.0,2292.4
D,2018-09-24,24,2141.9,2104.3
D,2018-09-25,01,1992.2,1964.0
D,2018-09-25,02,1931.8,1885.2
D,2018-09-25,03,1883.1,1846.5
D,2018-09-25,04,1889.5,1838.9
D,2018-09-25,05,1928.1,1894.1
D,2018-09-25,06,2089.2,2067.3
D,2018-09-25,07,2414.8,2384.3
D,2018-09-25,08,2669.6,2581.2
D,2018-09-25,09,2761.6,2702.0
D,2018-09-25,10,2777.3,2772.3
D,2018-09-25,11,2818.3,2812.7
D,2018-09-25,12,2848.9,2830.7
D,2018-09-25,13,2867.6,2868.6
D,2018-09-25,14,2879.8,2876.7
D,2018-09-25,15,2884.3,2883.0
D,2018-09-25,16,2897.7,2909.4
D,2018-09-25,17,2951.8,2948.2
D,2018-09-25,18,2984.7,2992.6
D,2018-09-25,19,3045.4,2998.0
D,2018-09-25,20,3016.9,2977.5
D,2018-09-25,21,2889.6,2891.9
D,2018-09-25,22,2729.1,2735.2
