C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211027_20211027.csv
C,Time period: 2021-10-27 to 2021-10-27
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-30 16:34:58 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-27,01,1973.8,1988.88
D,2021-10-27,02,1900.4,1910.45
D,2021-10-27,03,1843.8,1864.53
D,2021-10-27,04,1830.3,1848.13
D,2021-10-27,05,1867.8,1885.14
D,2021-10-27,06,2021.8,2018.52
D,2021-10-27,07,2278.7,2280.15
D,2021-10-27,08,2545.0,2479.01
D,2021-10-27,09,2637.6,2580.69
D,2021-10-27,10,2718.2,2664.01
D,2021-10-27,11,2695.9,2715.62
D,2021-10-27,12,2734.8,2755.94
D,2021-10-27,13,2741.1,2761.34
D,2021-10-27,14,2741.8,2766.52
D,2021-10-27,15,2734.3,2731.66
D,2021-10-27,16,2734.9,2720.33
D,2021-10-27,17,2671.5,2754.51
D,2021-10-27,18,2764.6,2825.65
D,2021-10-27,19,2771.0,2827.72
D,2021-10-27,20,2705.9,2747.22
D,2021-10-27,21,2579.0,2635.22
D,2021-10-27,22,2442.2,2482.82
D,2021-10-27,23,2262.5,2303.43
D,2021-10-27,24,2048.6,2128.0
T,24 lines
