C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210819_20210819.csv
C,Time period: 2021-08-19 to 2021-08-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-08 03:41:39 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-19,01,2899.2,2841.21
D,2021-08-19,02,2736.6,2708.94
D,2021-08-19,03,2658.9,2630.84
D,2021-08-19,04,2608.1,2596.94
D,2021-08-19,05,2587.8,2626.38
D,2021-08-19,06,2749.5,2764.22
D,2021-08-19,07,2885.5,2982.47
D,2021-08-19,08,3124.3,3229.78
D,2021-08-19,09,3279.1,3400.33
D,2021-08-19,10,3420.6,3542.52
D,2021-08-19,11,3547.3,3627.97
D,2021-08-19,12,3623.1,3678.89
D,2021-08-19,13,3661.0,3674.77
D,2021-08-19,14,3679.1,3760.08
D,2021-08-19,15,3751.9,3931.18
D,2021-08-19,16,3828.5,4065.41
D,2021-08-19,17,3826.6,4116.85
D,2021-08-19,18,3786.4,4062.71
D,2021-08-19,19,3723.8,3919.6
D,2021-08-19,20,3651.2,3847.15
D,2021-08-19,21,3621.7,3760.18
D,2021-08-19,22,3399.5,3606.51
D,2021-08-19,23,3188.0,3402.23
D,2021-08-19,24,2971.8,3176.24
T,24 lines
