C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210820_20210820.csv
C,Time period: 2021-08-20 to 2021-08-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-08 17:18:08 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-20,01,2912.0,3001.71
D,2021-08-20,02,2765.4,2858.41
D,2021-08-20,03,2678.5,2775.11
D,2021-08-20,04,2630.4,2734.32
D,2021-08-20,05,2625.2,2759.24
D,2021-08-20,06,2737.7,2867.27
D,2021-08-20,07,2915.9,3049.01
D,2021-08-20,08,3135.3,3212.36
D,2021-08-20,09,3284.5,3336.14
D,2021-08-20,10,3425.0,3461.82
D,2021-08-20,11,3556.5,3547.59
D,2021-08-20,12,3669.2,3577.68
D,2021-08-20,13,3740.2,3619.48
D,2021-08-20,14,3855.2,3621.22
D,2021-08-20,15,3905.1,3643.14
D,2021-08-20,16,3945.1,3673.63
D,2021-08-20,17,3982.2,3744.45
D,2021-08-20,18,4004.7,3766.65
D,2021-08-20,19,3903.0,3728.83
D,2021-08-20,20,3778.2,3678.61
D,2021-08-20,21,3651.0,3606.74
D,2021-08-20,22,3459.3,3458.0
D,2021-08-20,23,3262.2,3282.17
D,2021-08-20,24,3012.2,3084.02
T,24 lines
