C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201231_20201231.csv
C,Time period: 2020-12-31 to 2020-12-31
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 13:41:09 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-31,01,2288.3,2283.1
D,2020-12-31,02,2168.3,2193.26
D,2020-12-31,03,2127.8,2144.3
D,2020-12-31,04,2123.9,2130.08
D,2020-12-31,05,2176.5,2163.89
D,2020-12-31,06,2332.7,2277.25
D,2020-12-31,07,2505.5,2450.31
D,2020-12-31,08,2711.9,2583.58
D,2020-12-31,09,2776.2,2692.72
D,2020-12-31,10,2836.4,2751.26
D,2020-12-31,11,2825.6,2801.04
D,2020-12-31,12,2841.8,2827.96
D,2020-12-31,13,2826.6,2838.26
D,2020-12-31,14,2824.1,2849.6
D,2020-12-31,15,2838.2,2851.16
D,2020-12-31,16,2901.2,2868.52
D,2020-12-31,17,3052.8,3014.21
D,2020-12-31,18,3132.5,3087.06
D,2020-12-31,19,3111.2,2992.0
D,2020-12-31,20,3015.3,2885.27
D,2020-12-31,21,2911.7,2775.22
D,2020-12-31,22,2788.2,2674.48
D,2020-12-31,23,2589.2,2561.41
D,2020-12-31,24,2384.8,2456.63
T,24 lines
