"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210331.csv"
"C","Report for: 03/31/2021 - 03/31/2021"
"C","Report generated: 04/24/2021 02:55:52 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/31/2021","01",10391.25
"D","03/31/2021","02",10062.77
"D","03/31/2021","03",10128.98
"D","03/31/2021","04",10109.57
"D","03/31/2021","05",10124.9
"D","03/31/2021","06",10811.81
"D","03/31/2021","07",11864.57
"D","03/31/2021","08",12634.09
"D","03/31/2021","09",12739.52
"D","03/31/2021","10",12556.0
"D","03/31/2021","11",12264.06
"D","03/31/2021","12",12128.9
"D","03/31/2021","13",12125.57
"D","03/31/2021","14",12204.44
"D","03/31/2021","15",12230.81
"D","03/31/2021","16",12226.77
"D","03/31/2021","17",12682.53
"D","03/31/2021","18",13300.51
"D","03/31/2021","19",13615.4
"D","03/31/2021","20",13707.35
"D","03/31/2021","21",13180.3
"D","03/31/2021","22",12325.91
"D","03/31/2021","23",11319.03
"D","03/31/2021","24",10544.14
"T","24 lines"
