C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210210_20210210.csv
C,Time period: 2021-02-10 to 2021-02-10
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-02-13 15:03:43 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-10,01,2468.8,2523.62
D,2021-02-10,02,2418.7,2465.81
D,2021-02-10,03,2401.1,2456.05
D,2021-02-10,04,2416.9,2481.24
D,2021-02-10,05,2473.0,2556.43
D,2021-02-10,06,2648.2,2723.51
D,2021-02-10,07,2917.6,2969.24
D,2021-02-10,08,3130.4,3164.87
D,2021-02-10,09,3150.7,3237.12
D,2021-02-10,10,3116.3,3247.47
D,2021-02-10,11,3086.8,3222.93
D,2021-02-10,12,3050.4,3191.02
D,2021-02-10,13,3021.9,3182.45
D,2021-02-10,14,2990.3,3158.2
D,2021-02-10,15,3013.4,3115.2
D,2021-02-10,16,3056.4,3115.16
D,2021-02-10,17,3156.4,3186.91
D,2021-02-10,18,3360.7,3357.78
D,2021-02-10,19,3315.8,3373.84
D,2021-02-10,20,3212.3,3287.91
D,2021-02-10,21,3109.3,3169.09
D,2021-02-10,22,2983.2,3015.29
D,2021-02-10,23,2774.8,2829.38
D,2021-02-10,24,2594.5,2658.47
T,24 lines
