C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201001_20201001.csv
C,Time period: 2020-10-01 to 2020-10-01
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-10 00:01:45 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-01,01,1995.2,2024.0
D,2020-10-01,02,1915.8,1930.4
D,2020-10-01,03,1855.9,1885.0
D,2020-10-01,04,1832.9,1879.4
D,2020-10-01,05,1857.0,1908.5
D,2020-10-01,06,1981.8,2028.9
D,2020-10-01,07,2252.9,2237.8
D,2020-10-01,08,2423.2,2414.2
D,2020-10-01,09,2480.3,2534.7
D,2020-10-01,10,2510.8,2600.8
D,2020-10-01,11,2572.6,2653.9
D,2020-10-01,12,2626.1,2722.9
D,2020-10-01,13,2649.2,2803.4
D,2020-10-01,14,2670.6,2860.6
D,2020-10-01,15,2708.0,2860.1
D,2020-10-01,16,2769.7,2885.6
D,2020-10-01,17,2789.3,2885.9
D,2020-10-01,18,2791.1,2886.4
D,2020-10-01,19,2800.1,2867.9
D,2020-10-01,20,2771.2,2823.1
D,2020-10-01,21,2664.2,2700.1
D,2020-10-01,22,2508.6,2556.9
D,2020-10-01,23,2328.5,2386.7
D,2020-10-01,24,2134.4,2212.6
T,24 lines
