C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210805_20210805.csv
C,Time period: 2021-08-05 to 2021-08-05
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-24 07:16:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-05,01,2300.7,2319.46
D,2021-08-05,02,2183.2,2220.81
D,2021-08-05,03,2112.5,2170.96
D,2021-08-05,04,2105.8,2150.74
D,2021-08-05,05,2131.6,2167.54
D,2021-08-05,06,2264.6,2288.27
D,2021-08-05,07,2432.1,2483.38
D,2021-08-05,08,2662.7,2697.18
D,2021-08-05,09,2749.1,2857.47
D,2021-08-05,10,2869.5,2945.97
D,2021-08-05,11,2977.9,2985.21
D,2021-08-05,12,3027.4,3007.92
D,2021-08-05,13,3068.8,3010.01
D,2021-08-05,14,3060.6,2991.24
D,2021-08-05,15,3073.7,2979.64
D,2021-08-05,16,3097.2,2968.73
D,2021-08-05,17,3068.5,2984.52
D,2021-08-05,18,3097.4,2988.93
D,2021-08-05,19,3019.8,2926.48
D,2021-08-05,20,2914.2,2890.34
D,2021-08-05,21,2899.8,2853.28
D,2021-08-05,22,2726.7,2767.54
D,2021-08-05,23,2527.7,2608.81
D,2021-08-05,24,2347.0,2440.33
T,24 lines
