C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200526_20200526.csv
C,Time period: 2020-05-26 to 2020-05-26
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 09:50:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-26,01,1795.6,1835.9
D,2020-05-26,02,1748.9,1763.9
D,2020-05-26,03,1717.2,1725.9
D,2020-05-26,04,1711.8,1711.5
D,2020-05-26,05,1826.4,1742.6
D,2020-05-26,06,1919.2,1813.6
D,2020-05-26,07,2072.7,1968.3
D,2020-05-26,08,2270.1,2135.9
D,2020-05-26,09,2418.4,2266.9
D,2020-05-26,10,2339.4,2331.2
D,2020-05-26,11,2404.4,2375.5
D,2020-05-26,12,2510.0,2443.5
D,2020-05-26,13,2529.3,2532.0
D,2020-05-26,14,2535.5,2557.6
D,2020-05-26,15,2740.5,2585.6
D,2020-05-26,16,2630.8,2631.4
D,2020-05-26,17,2636.0,2705.0
D,2020-05-26,18,2779.2,2782.6
D,2020-05-26,19,2744.7,2779.6
D,2020-05-26,20,2681.1,2732.6
D,2020-05-26,21,2690.1,2709.5
D,2020-05-26,22,2517.6,2621.5
D,2020-05-26,23,2320.2,2445.0
D,2020-05-26,24,2134.7,2265.1
T,24 lines
