"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200504.csv"
"C","Report for: 05/04/2020 - 05/04/2020"
"C","Report generated: 05/12/2020 20:18:17 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/04/2020","01",9146.44
"D","05/04/2020","02",9123.92
"D","05/04/2020","03",8916.61
"D","05/04/2020","04",8633.57
"D","05/04/2020","05",8976.46
"D","05/04/2020","06",9344.0
"D","05/04/2020","07",9943.39
"D","05/04/2020","08",10561.42
"D","05/04/2020","09",10595.02
"D","05/04/2020","10",10369.49
"D","05/04/2020","11",9999.38
"D","05/04/2020","12",10227.07
"D","05/04/2020","13",10880.18
"D","05/04/2020","14",11303.85
"D","05/04/2020","15",11232.95
"D","05/04/2020","16",11256.66
"D","05/04/2020","17",11508.63
"D","05/04/2020","18",12075.98
"D","05/04/2020","19",12259.05
"D","05/04/2020","20",12197.35
"D","05/04/2020","21",12129.27
"D","05/04/2020","22",11430.16
"D","05/04/2020","23",10529.05
"D","05/04/2020","24",9762.29
"T","24 lines"
