C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210324_20210324.csv
C,Time period: 2021-03-24 to 2021-03-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 16:54:09 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-24,01,1893.0,1959.66
D,2021-03-24,02,1809.9,1901.26
D,2021-03-24,03,1770.1,1877.31
D,2021-03-24,04,1782.9,1875.4
D,2021-03-24,05,1833.6,1930.7
D,2021-03-24,06,1993.4,2080.94
D,2021-03-24,07,2222.9,2314.94
D,2021-03-24,08,2374.9,2474.5
D,2021-03-24,09,2421.4,2544.76
D,2021-03-24,10,2389.4,2535.14
D,2021-03-24,11,2393.9,2497.06
D,2021-03-24,12,2394.8,2546.28
D,2021-03-24,13,2363.4,2528.59
D,2021-03-24,14,2396.6,2476.97
D,2021-03-24,15,2397.4,2447.53
D,2021-03-24,16,2396.2,2448.63
D,2021-03-24,17,2404.0,2530.3
D,2021-03-24,18,2471.3,2606.25
D,2021-03-24,19,2530.1,2629.23
D,2021-03-24,20,2553.5,2645.34
D,2021-03-24,21,2424.2,2554.71
D,2021-03-24,22,2251.6,2405.83
D,2021-03-24,23,2096.8,2236.92
D,2021-03-24,24,1952.2,2080.18
T,24 lines
