C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201211_20201211.csv
C,Time period: 2020-12-11 to 2020-12-11
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 09:07:58 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-11,01,2269.7,2306.14
D,2020-12-11,02,2191.1,2230.95
D,2020-12-11,03,2169.2,2202.11
D,2020-12-11,04,2181.5,2215.25
D,2020-12-11,05,2238.5,2285.67
D,2020-12-11,06,2450.4,2442.52
D,2020-12-11,07,2786.2,2680.18
D,2020-12-11,08,2989.1,2869.58
D,2020-12-11,09,2967.4,2946.06
D,2020-12-11,10,2888.8,2893.8
D,2020-12-11,11,2828.6,2845.55
D,2020-12-11,12,2814.6,2814.98
D,2020-12-11,13,2778.3,2798.54
D,2020-12-11,14,2741.1,2782.05
D,2020-12-11,15,2772.6,2801.31
D,2020-12-11,16,2821.3,2829.0
D,2020-12-11,17,2979.2,2983.25
D,2020-12-11,18,3066.9,3080.72
D,2020-12-11,19,2946.4,2997.43
D,2020-12-11,20,2875.6,2895.14
D,2020-12-11,21,2766.9,2779.8
D,2020-12-11,22,2607.1,2642.94
D,2020-12-11,23,2427.7,2466.88
D,2020-12-11,24,2261.0,2305.9
T,24 lines
