C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210203_20210203.csv
C,Time period: 2021-02-03 to 2021-02-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-02-10 00:23:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-03,01,2276.3,2423.83
D,2021-02-03,02,2233.4,2346.11
D,2021-02-03,03,2186.7,2322.28
D,2021-02-03,04,2182.4,2339.82
D,2021-02-03,05,2257.3,2408.92
D,2021-02-03,06,2411.8,2562.1
D,2021-02-03,07,2673.2,2804.16
D,2021-02-03,08,2880.1,3010.7
D,2021-02-03,09,2951.3,3127.42
D,2021-02-03,10,2950.6,3128.59
D,2021-02-03,11,2945.9,3121.44
D,2021-02-03,12,2948.4,3135.45
D,2021-02-03,13,2976.2,3133.75
D,2021-02-03,14,2955.6,3103.28
D,2021-02-03,15,2938.2,3097.01
D,2021-02-03,16,2954.4,3110.98
D,2021-02-03,17,3045.3,3169.09
D,2021-02-03,18,3161.7,3310.24
D,2021-02-03,19,3123.9,3273.91
D,2021-02-03,20,3044.5,3161.06
D,2021-02-03,21,2929.8,3022.78
D,2021-02-03,22,2761.4,2875.61
D,2021-02-03,23,2546.7,2691.48
D,2021-02-03,24,2338.9,2519.1
T,24 lines
