"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210515.csv"
"C","Report for: 05/15/2021 - 05/15/2021"
"C","Report generated: 05/22/2021 06:02:15 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/15/2021","01",9929.99
"D","05/15/2021","02",9516.71
"D","05/15/2021","03",9318.07
"D","05/15/2021","04",9218.81
"D","05/15/2021","05",9275.05
"D","05/15/2021","06",9219.63
"D","05/15/2021","07",9547.06
"D","05/15/2021","08",9636.67
"D","05/15/2021","09",9755.9
"D","05/15/2021","10",9624.87
"D","05/15/2021","11",9405.04
"D","05/15/2021","12",9459.84
"D","05/15/2021","13",9842.14
"D","05/15/2021","14",9956.01
"D","05/15/2021","15",9908.62
"D","05/15/2021","16",9934.19
"D","05/15/2021","17",10325.06
"D","05/15/2021","18",11104.54
"D","05/15/2021","19",11739.98
"D","05/15/2021","20",11929.66
"D","05/15/2021","21",12036.37
"D","05/15/2021","22",11579.01
"D","05/15/2021","23",10766.94
"D","05/15/2021","24",9939.55
"T","24 lines"
