C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210214_20210214.csv
C,Time period: 2021-02-14 to 2021-02-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-02-20 16:04:37 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-14,01,2457.8,2492.75
D,2021-02-14,02,2341.4,2418.63
D,2021-02-14,03,2341.2,2383.09
D,2021-02-14,04,2326.2,2367.45
D,2021-02-14,05,2325.8,2377.88
D,2021-02-14,06,2387.5,2420.79
D,2021-02-14,07,2469.3,2499.48
D,2021-02-14,08,2557.2,2585.54
D,2021-02-14,09,2712.1,2699.22
D,2021-02-14,10,2747.4,2808.39
D,2021-02-14,11,2808.0,2877.63
D,2021-02-14,12,2842.7,2887.73
D,2021-02-14,13,2853.2,2873.78
D,2021-02-14,14,2854.7,2855.32
D,2021-02-14,15,2822.5,2841.9
D,2021-02-14,16,2851.8,2851.27
D,2021-02-14,17,2963.7,2912.6
D,2021-02-14,18,3095.8,3043.07
D,2021-02-14,19,3085.8,3070.31
D,2021-02-14,20,3024.0,2980.91
D,2021-02-14,21,2909.5,2882.66
D,2021-02-14,22,2784.1,2755.94
D,2021-02-14,23,2610.7,2619.72
D,2021-02-14,24,2408.9,2481.95
T,24 lines
