C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201014_20201014.csv
C,Time period: 2020-10-14 to 2020-10-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-17 18:52:09 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-14,01,2006.8,1910.2
D,2020-10-14,02,1952.5,1833.0
D,2020-10-14,03,1899.5,1790.0
D,2020-10-14,04,1870.6,1783.4
D,2020-10-14,05,1904.6,1827.6
D,2020-10-14,06,2055.4,1961.7
D,2020-10-14,07,2301.7,2192.1
D,2020-10-14,08,2494.5,2368.7
D,2020-10-14,09,2567.5,2439.4
D,2020-10-14,10,2491.8,2440.2
D,2020-10-14,11,2493.8,2432.9
D,2020-10-14,12,2516.4,2439.7
D,2020-10-14,13,2544.1,2465.2
D,2020-10-14,14,2612.7,2477.0
D,2020-10-14,15,2604.0,2493.0
D,2020-10-14,16,2636.9,2518.1
D,2020-10-14,17,2653.5,2582.0
D,2020-10-14,18,2703.7,2642.2
D,2020-10-14,19,2775.2,2684.3
D,2020-10-14,20,2690.1,2621.1
D,2020-10-14,21,2583.4,2494.9
D,2020-10-14,22,2429.8,2340.1
D,2020-10-14,23,2247.1,2166.4
D,2020-10-14,24,2066.4,2006.4
T,24 lines
