C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201003_20201003.csv
C,Time period: 2020-10-03 to 2020-10-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-10 00:17:23 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-03,01,1945.1,1964.0
D,2020-10-03,02,1862.3,1850.6
D,2020-10-03,03,1808.7,1807.3
D,2020-10-03,04,1793.5,1789.8
D,2020-10-03,05,1789.0,1803.1
D,2020-10-03,06,1839.8,1836.1
D,2020-10-03,07,1952.4,1929.5
D,2020-10-03,08,2058.5,1995.9
D,2020-10-03,09,2123.4,2084.4
D,2020-10-03,10,2139.1,2159.5
D,2020-10-03,11,2174.0,2191.8
D,2020-10-03,12,2127.4,2228.2
D,2020-10-03,13,2137.4,2254.6
D,2020-10-03,14,2104.5,2263.6
D,2020-10-03,15,2173.5,2279.8
D,2020-10-03,16,2224.9,2300.2
D,2020-10-03,17,2278.0,2349.7
D,2020-10-03,18,2344.8,2409.3
D,2020-10-03,19,2417.6,2462.5
D,2020-10-03,20,2413.8,2479.6
D,2020-10-03,21,2339.2,2409.2
D,2020-10-03,22,2232.9,2321.6
D,2020-10-03,23,2120.9,2196.3
D,2020-10-03,24,1982.4,2089.5
T,24 lines
