C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200723_20200723.csv
C,Time period: 2020-07-23 to 2020-07-23
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-28 18:08:25 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-23,01,2764.7,2755.5
D,2020-07-23,02,2671.0,2644.6
D,2020-07-23,03,2591.5,2581.2
D,2020-07-23,04,2546.4,2569.2
D,2020-07-23,05,2555.0,2620.3
D,2020-07-23,06,2660.0,2757.8
D,2020-07-23,07,2898.1,2992.0
D,2020-07-23,08,3177.2,3235.8
D,2020-07-23,09,3363.0,3431.2
D,2020-07-23,10,3389.4,3558.4
D,2020-07-23,11,3517.6,3754.1
D,2020-07-23,12,3688.6,4043.6
D,2020-07-23,13,3803.8,4302.6
D,2020-07-23,14,3913.1,4482.9
D,2020-07-23,15,3954.4,4403.1
D,2020-07-23,16,4020.2,4340.5
D,2020-07-23,17,4077.0,4141.7
D,2020-07-23,18,4072.3,3849.8
D,2020-07-23,19,4001.9,3701.4
D,2020-07-23,20,3830.3,3598.9
D,2020-07-23,21,3710.1,3539.7
D,2020-07-23,22,3558.5,3426.1
D,2020-07-23,23,3286.8,3235.1
D,2020-07-23,24,2987.7,3027.0
T,24 lines
