"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170928_20171012.csv"
"C","Report for: 09/28/2017 - 10/12/2017"
"C","Report generated: 04/13/2020 22:54:23 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/28/2017","01",14145.4
"D","09/28/2017","02",13756.72
"D","09/28/2017","03",13827.23
"D","09/28/2017","04",13652.97
"D","09/28/2017","05",13540.9
"D","09/28/2017","06",13936.62
"D","09/28/2017","07",15459.66
"D","09/28/2017","08",16176.98
"D","09/28/2017","09",16196.37
"D","09/28/2017","10",16103.52
"D","09/28/2017","11",16029.34
"D","09/28/2017","12",15981.02
"D","09/28/2017","13",15933.06
"D","09/28/2017","14",16009.62
"D","09/28/2017","15",16038.28
"D","09/28/2017","16",16157.45
"D","09/28/2017","17",16287.56
"D","09/28/2017","18",16220.73
"D","09/28/2017","19",15966.78
"D","09/28/2017","20",15995.23
"D","09/28/2017","21",15182.78
"D","09/28/2017","22",14256.23
"D","09/28/2017","23",13081.86
"D","09/28/2017","24",12257.23
"D","09/29/2017","01",11292.07
"D","09/29/2017","02",10477.85
"D","09/29/2017","03",10437.77
"D","09/29/2017","04",10315.43
"D","09/29/2017","05",10321.63
"D","09/29/2017","06",11078.7
"D","09/29/2017","07",12126.12
"D","09/29/2017","08",12900.6
"D","09/29/2017","09",12952.21
"D","09/29/2017","10",12820.13
"D","09/29/2017","11",12788.36
"D","09/29/2017","12",12752.28
"D","09/29/2017","13",12712.78
"D","09/29/2017","14",12815.83
"D","09/29/2017","15",12911.38
"D","09/29/2017","16",13106.32
"D","09/29/2017","17",13521.18
"D","09/29/2017","18",13864.33
"D","09/29/2017","19",14061.25
"D","09/29/2017","20",14185.71
"D","09/29/2017","21",13590.32
"D","09/29/2017","22",12778.13
"D","09/29/2017","23",11767.85
"D","09/29/2017","24",10747.56
"D","09/30/2017","01",10441.41
"D","09/30/2017","02",10150.21
"D","09/30/2017","03",9806.46
"D","09/30/2017","04",9441.4
"D","09/30/2017","05",9723.83
"D","09/30/2017","06",10070.35
"D","09/30/2017","07",10706.5
"D","09/30/2017","08",11234.18
