"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170416_20170430.csv"
"C","Report for: 04/16/2017 - 04/30/2017"
"C","Report generated: 04/13/2020 22:51:21 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/16/2017","01",9936.85
"D","04/16/2017","02",9602.85
"D","04/16/2017","03",9464.76
"D","04/16/2017","04",9486.78
"D","04/16/2017","05",9367.86
"D","04/16/2017","06",9469.84
"D","04/16/2017","07",9552.42
"D","04/16/2017","08",10137.0
"D","04/16/2017","09",10673.02
"D","04/16/2017","10",11047.13
"D","04/16/2017","11",11199.33
"D","04/16/2017","12",11264.11
"D","04/16/2017","13",11293.74
"D","04/16/2017","14",11268.97
"D","04/16/2017","15",11129.5
"D","04/16/2017","16",11060.73
"D","04/16/2017","17",11413.65
"D","04/16/2017","18",11818.35
"D","04/16/2017","19",12210.91
"D","04/16/2017","20",12773.75
"D","04/16/2017","21",13101.89
"D","04/16/2017","22",12492.06
"D","04/16/2017","23",11453.09
"D","04/16/2017","24",10450.66
"D","04/17/2017","01",9933.71
"D","04/17/2017","02",9942.94
"D","04/17/2017","03",9818.69
"D","04/17/2017","04",9736.46
"D","04/17/2017","05",9932.62
"D","04/17/2017","06",10370.27
"D","04/17/2017","07",11252.01
"D","04/17/2017","08",12281.44
"D","04/17/2017","09",12704.75
"D","04/17/2017","10",12837.26
"D","04/17/2017","11",12921.33
"D","04/17/2017","12",12990.85
"D","04/17/2017","13",12962.13
"D","04/17/2017","14",13044.35
"D","04/17/2017","15",13080.48
"D","04/17/2017","16",12991.83
"D","04/17/2017","17",13021.18
"D","04/17/2017","18",13296.81
"D","04/17/2017","19",13447.44
"D","04/17/2017","20",13732.8
"D","04/17/2017","21",13775.44
"D","04/17/2017","22",12830.49
"D","04/17/2017","23",11552.01
"D","04/17/2017","24",10471.84
"D","04/18/2017","01",10249.34
"D","04/18/2017","02",10223.56
"D","04/18/2017","03",10112.89
"D","04/18/2017","04",10079.64
"D","04/18/2017","05",10359.03
"D","04/18/2017","06",10992.42
"D","04/18/2017","07",11685.99
"D","04/18/2017","08",12481.35
"D","04/18/2017","09",12588.16
"D","04/18/2017","10",12454.15
"D","04/18/2017","11",12402.34
"D","04/18/2017","12",12340.85
"D","04/18/2017","13",12237.38
"D","04/18/2017","14",12161.57
"D","04/18/2017","15",11958.98
"D","04/18/2017","16",11972.44
"D","04/18/2017","17",12245.57
"D","04/18/2017","18",12743.74
"D","04/18/2017","19",13159.14
"D","04/18/2017","20",13627.63
"D","04/18/2017","21",13836.99
"D","04/18/2017","22",12985.77
"D","04/18/2017","23",11835.28
"D","04/18/2017","24",10959.56
"D","04/19/2017","01",9992.12
"D","04/19/2017","02",9642.33
"D","04/19/2017","03",9682.54
"D","04/19/2017","04",9682.13
"D","04/19/2017","05",9780.46
"D","04/19/2017","06",10647.02
"D","04/19/2017","07",12102.56
"D","04/19/2017","08",13022.63
"D","04/19/2017","09",13077.21
"D","04/19/2017","10",12835.32
"D","04/19/2017","11",12675.99
"D","04/19/2017","12",12626.99
"D","04/19/2017","13",12675.21
"D","04/19/2017","14",12686.46
"D","04/19/2017","15",12664.42
"D","04/19/2017","16",12832.6
"D","04/19/2017","17",13298.99
"D","04/19/2017","18",13820.88
"D","04/19/2017","19",14098.79
"D","04/19/2017","20",14404.62
"D","04/19/2017","21",14227.29
"D","04/19/2017","22",13326.98
"D","04/19/2017","23",12070.52
"D","04/19/2017","24",10964.22
"D","04/20/2017","01",10220.22
"D","04/20/2017","02",10001.21
"D","04/20/2017","03",9851.72
"D","04/20/2017","04",9833.37
"D","04/20/2017","05",10099.89
"D","04/20/2017","06",10715.87
"D","04/20/2017","07",12108.48
"D","04/20/2017","08",13186.29
"D","04/20/2017","09",13573.66
"D","04/20/2017","10",13611.81
"D","04/20/2017","11",13371.65
"D","04/20/2017","12",13134.63
"D","04/20/2017","13",12877.73
"D","04/20/2017","14",12892.32
"D","04/20/2017","15",12889.57
"D","04/20/2017","16",12825.95
"D","04/20/2017","17",12891.84
"D","04/20/2017","18",13140.09
"D","04/20/2017","19",13319.77
"D","04/20/2017","20",13725.19
"D","04/20/2017","21",13782.4
"D","04/20/2017","22",12960.14
"D","04/20/2017","23",11772.62
"D","04/20/2017","24",10684.81
"D","04/21/2017","01",10116.74
"D","04/21/2017","02",9964.97
"D","04/21/2017","03",9868.9
"D","04/21/2017","04",9994.06
"D","04/21/2017","05",10371.3
"D","04/21/2017","06",10994.54
"D","04/21/2017","07",11972.58
"D","04/21/2017","08",13101.71
"D","04/21/2017","09",13745.22
"D","04/21/2017","10",14099.19
"D","04/21/2017","11",14278.46
"D","04/21/2017","12",14251.03
"D","04/21/2017","13",14069.18
"D","04/21/2017","14",13974.6
"D","04/21/2017","15",13826.57
"D","04/21/2017","16",13728.3
"D","04/21/2017","17",13772.94
"D","04/21/2017","18",13909.75
"D","04/21/2017","19",13910.19
"D","04/21/2017","20",13960.69
"D","04/21/2017","21",13748.45
"D","04/21/2017","22",13036.17
"D","04/21/2017","23",12180.39
"D","04/21/2017","24",11340.84
"D","04/22/2017","01",10647.48
"D","04/22/2017","02",10390.4
"D","04/22/2017","03",10337.09
"D","04/22/2017","04",10221.9
"D","04/22/2017","05",10311.2
"D","04/22/2017","06",10679.93
"D","04/22/2017","07",11008.19
"D","04/22/2017","08",11611.3
"D","04/22/2017","09",12300.05
"D","04/22/2017","10",12822.81
"D","04/22/2017","11",13081.6
"D","04/22/2017","12",13124.69
"D","04/22/2017","13",12985.7
"D","04/22/2017","14",12677.14
"D","04/22/2017","15",12487.86
"D","04/22/2017","16",12740.09
"D","04/22/2017","17",12616.68
"D","04/22/2017","18",12751.23
"D","04/22/2017","19",12881.93
"D","04/22/2017","20",13080.04
"D","04/22/2017","21",13081.86
"D","04/22/2017","22",12514.26
"D","04/22/2017","23",11652.82
"D","04/22/2017","24",11013.97
"D","04/23/2017","01",10726.88
"D","04/23/2017","02",10775.95
"D","04/23/2017","03",10703.6
"D","04/23/2017","04",10610.28
"D","04/23/2017","05",10661.4
"D","04/23/2017","06",10676.6
"D","04/23/2017","07",10706.2
"D","04/23/2017","08",10796.97
"D","04/23/2017","09",11055.17
"D","04/23/2017","10",10899.76
"D","04/23/2017","11",10568.4
"D","04/23/2017","12",10485.98
"D","04/23/2017","13",10368.45
"D","04/23/2017","14",10352.82
"D","04/23/2017","15",10403.85
"D","04/23/2017","16",10535.36
"D","04/23/2017","17",10820.72
"D","04/23/2017","18",11509.84
"D","04/23/2017","19",12096.56
"D","04/23/2017","20",12593.13
"D","04/23/2017","21",12969.87
"D","04/23/2017","22",12252.72
"D","04/23/2017","23",11163.69
"D","04/23/2017","24",10353.5
"D","04/24/2017","01",9799.17
"D","04/24/2017","02",9646.22
"D","04/24/2017","03",9510.23
"D","04/24/2017","04",9714.02
"D","04/24/2017","05",10187.35
"D","04/24/2017","06",10882.69
"D","04/24/2017","07",11971.61
"D","04/24/2017","08",12772.77
"D","04/24/2017","09",12753.13
"D","04/24/2017","10",12653.26
"D","04/24/2017","11",12650.18
"D","04/24/2017","12",12697.19
"D","04/24/2017","13",12736.32
"D","04/24/2017","14",12698.95
"D","04/24/2017","15",12558.3
"D","04/24/2017","16",12594.32
"D","04/24/2017","17",12810.17
"D","04/24/2017","18",13212.18
"D","04/24/2017","19",13455.71
"D","04/24/2017","20",13730.99
"D","04/24/2017","21",13882.71
"D","04/24/2017","22",12957.8
"D","04/24/2017","23",11615.9
"D","04/24/2017","24",10698.45
"D","04/25/2017","01",9852.9
"D","04/25/2017","02",9425.93
"D","04/25/2017","03",9397.05
"D","04/25/2017","04",9379.24
"D","04/25/2017","05",9677.67
"D","04/25/2017","06",10351.98
"D","04/25/2017","07",11957.74
"D","04/25/2017","08",13047.51
"D","04/25/2017","09",13391.51
"D","04/25/2017","10",13544.56
"D","04/25/2017","11",13711.32
"D","04/25/2017","12",13757.52
"D","04/25/2017","13",13718.96
"D","04/25/2017","14",13741.6
"D","04/25/2017","15",13713.94
"D","04/25/2017","16",13771.21
"D","04/25/2017","17",14007.83
"D","04/25/2017","18",14381.63
"D","04/25/2017","19",14535.01
"D","04/25/2017","20",14571.15
"D","04/25/2017","21",14292.4
"D","04/25/2017","22",13327.96
"D","04/25/2017","23",12031.35
"D","04/25/2017","24",10894.0
"D","04/26/2017","01",10161.11
"D","04/26/2017","02",9749.6
"D","04/26/2017","03",9517.64
"D","04/26/2017","04",9485.79
"D","04/26/2017","05",9762.6
"D","04/26/2017","06",10714.41
"D","04/26/2017","07",12326.73
"D","04/26/2017","08",13511.77
"D","04/26/2017","09",13889.92
"D","04/26/2017","10",14033.16
"D","04/26/2017","11",14090.68
"D","04/26/2017","12",14030.4
"D","04/26/2017","13",13919.08
"D","04/26/2017","14",13874.0
"D","04/26/2017","15",13744.39
"D","04/26/2017","16",13656.65
"D","04/26/2017","17",13767.14
"D","04/26/2017","18",13978.56
"D","04/26/2017","19",14057.18
"D","04/26/2017","20",14217.5
"D","04/26/2017","21",14153.27
"D","04/26/2017","22",13239.28
"D","04/26/2017","23",11948.93
"D","04/26/2017","24",10759.66
"D","04/27/2017","01",10140.5
"D","04/27/2017","02",9986.57
"D","04/27/2017","03",9855.7
"D","04/27/2017","04",9809.33
"D","04/27/2017","05",10096.37
"D","04/27/2017","06",10828.21
"D","04/27/2017","07",12021.78
"D","04/27/2017","08",13081.09
"D","04/27/2017","09",13378.46
"D","04/27/2017","10",13473.33
"D","04/27/2017","11",13547.84
"D","04/27/2017","12",13535.49
"D","04/27/2017","13",13429.88
"D","04/27/2017","14",13408.95
"D","04/27/2017","15",13272.55
"D","04/27/2017","16",13211.96
"D","04/27/2017","17",13342.06
"D","04/27/2017","18",13512.9
"D","04/27/2017","19",13677.77
"D","04/27/2017","20",13952.44
"D","04/27/2017","21",14071.34
"D","04/27/2017","22",13199.79
"D","04/27/2017","23",11940.76
"D","04/27/2017","24",10754.27
"D","04/28/2017","01",10246.77
"D","04/28/2017","02",10055.41
"D","04/28/2017","03",10071.97
"D","04/28/2017","04",10010.28
"D","04/28/2017","05",10272.71
"D","04/28/2017","06",10630.75
"D","04/28/2017","07",11839.39
"D","04/28/2017","08",13058.73
"D","04/28/2017","09",13516.88
"D","04/28/2017","10",13687.98
"D","04/28/2017","11",13558.45
"D","04/28/2017","12",13251.43
"D","04/28/2017","13",13085.49
"D","04/28/2017","14",13239.37
"D","04/28/2017","15",13349.05
"D","04/28/2017","16",13536.51
"D","04/28/2017","17",13851.07
"D","04/28/2017","18",14097.47
"D","04/28/2017","19",14062.35
"D","04/28/2017","20",14060.42
"D","04/28/2017","21",14264.21
"D","04/28/2017","22",13537.38
"D","04/28/2017","23",12426.95
"D","04/28/2017","24",11248.46
"D","04/29/2017","01",10612.95
"D","04/29/2017","02",10252.08
"D","04/29/2017","03",9934.24
"D","04/29/2017","04",9752.71
"D","04/29/2017","05",9762.6
"D","04/29/2017","06",9826.24
"D","04/29/2017","07",10297.48
"D","04/29/2017","08",11066.12
"D","04/29/2017","09",11796.57
"D","04/29/2017","10",12014.91
"D","04/29/2017","11",12363.8
"D","04/29/2017","12",12512.52
"D","04/29/2017","13",12658.98
"D","04/29/2017","14",12787.08
"D","04/29/2017","15",12746.32
"D","04/29/2017","16",12866.79
"D","04/29/2017","17",13247.15
"D","04/29/2017","18",13524.79
"D","04/29/2017","19",13475.65
"D","04/29/2017","20",13396.91
"D","04/29/2017","21",13551.37
"D","04/29/2017","22",12914.92
"D","04/29/2017","23",11894.41
"D","04/29/2017","24",10829.54
"D","04/30/2017","01",10242.32
"D","04/30/2017","02",9694.33
"D","04/30/2017","03",9617.11
"D","04/30/2017","04",9406.91
"D","04/30/2017","05",9360.75
"D","04/30/2017","06",9183.77
"D","04/30/2017","07",9415.95
"D","04/30/2017","08",9636.03
"D","04/30/2017","09",10102.38
"D","04/30/2017","10",10440.06
"D","04/30/2017","11",10595.74
"D","04/30/2017","12",10870.74
"D","04/30/2017","13",11237.01
"D","04/30/2017","14",11529.28
"D","04/30/2017","15",11568.36
"D","04/30/2017","16",11637.6
"D","04/30/2017","17",11994.42
"D","04/30/2017","18",12478.12
"D","04/30/2017","19",12734.73
"D","04/30/2017","20",12957.8
"D","04/30/2017","21",12996.02
"D","04/30/2017","22",12213.37
"D","04/30/2017","23",11071.32
"D","04/30/2017","24",10070.73
"T","360 lines"
