"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200627.csv"
"C","Report for: 06/27/2020 - 06/27/2020"
"C","Report generated: 07/03/2020 19:12:47 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/27/2020","01",12603.81
"D","06/27/2020","02",11770.91
"D","06/27/2020","03",11390.0
"D","06/27/2020","04",11356.4
"D","06/27/2020","05",11192.74
"D","06/27/2020","06",11191.85
"D","06/27/2020","07",11737.34
"D","06/27/2020","08",12252.36
"D","06/27/2020","09",12829.96
"D","06/27/2020","10",13185.47
"D","06/27/2020","11",13992.14
"D","06/27/2020","12",14907.3
"D","06/27/2020","13",15637.91
"D","06/27/2020","14",15676.9
"D","06/27/2020","15",15480.7
"D","06/27/2020","16",15296.5
"D","06/27/2020","17",15232.18
"D","06/27/2020","18",15357.44
"D","06/27/2020","19",15339.8
"D","06/27/2020","20",15075.42
"D","06/27/2020","21",14859.14
"D","06/27/2020","22",14492.55
"D","06/27/2020","23",13629.01
"D","06/27/2020","24",12658.96
"T","24 lines"
