"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180923_20181007.csv"
"C","Report for: 09/23/2018 - 10/07/2018"
"C","Report generated: 04/13/2020 22:59:43 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/23/2018","01",9815.45
"D","09/23/2018","02",9663.92
"D","09/23/2018","03",9804.37
"D","09/23/2018","04",9801.78
"D","09/23/2018","05",9791.33
"D","09/23/2018","06",9939.1
"D","09/23/2018","07",10049.08
"D","09/23/2018","08",10244.24
"D","09/23/2018","09",10570.08
"D","09/23/2018","10",10879.96
"D","09/23/2018","11",11108.71
"D","09/23/2018","12",11306.62
"D","09/23/2018","13",11409.38
"D","09/23/2018","14",11470.5
"D","09/23/2018","15",11546.94
"D","09/23/2018","16",11767.99
"D","09/23/2018","17",12244.15
"D","09/23/2018","18",12825.71
"D","09/23/2018","19",13381.34
"D","09/23/2018","20",13688.0
"D","09/23/2018","21",13148.38
"D","09/23/2018","22",12237.51
"D","09/23/2018","23",11278.42
"D","09/23/2018","24",10465.16
"D","09/24/2018","01",9756.95
"D","09/24/2018","02",9170.44
"D","09/24/2018","03",9012.06
"D","09/24/2018","04",9007.88
"D","09/24/2018","05",9291.31
"D","09/24/2018","06",10220.58
"D","09/24/2018","07",11860.15
"D","09/24/2018","08",12815.49
"D","09/24/2018","09",13072.73
"D","09/24/2018","10",13170.07
"D","09/24/2018","11",13256.98
"D","09/24/2018","12",13247.72
"D","09/24/2018","13",13134.37
"D","09/24/2018","14",13141.26
"D","09/24/2018","15",13057.18
"D","09/24/2018","16",13110.71
"D","09/24/2018","17",13388.12
"D","09/24/2018","18",13860.8
"D","09/24/2018","19",14380.19
"D","09/24/2018","20",14592.4
"D","09/24/2018","21",13933.78
"D","09/24/2018","22",12909.04
"D","09/24/2018","23",11673.7
"D","09/24/2018","24",10817.26
"D","09/25/2018","01",10136.03
"D","09/25/2018","02",9800.6
"D","09/25/2018","03",9731.72
"D","09/25/2018","04",9852.2
"D","09/25/2018","05",9947.16
"D","09/25/2018","06",10820.09
"D","09/25/2018","07",12233.3
"D","09/25/2018","08",13282.27
"D","09/25/2018","09",13699.55
"D","09/25/2018","10",13977.91
"D","09/25/2018","11",14192.85
"D","09/25/2018","12",14310.89
"D","09/25/2018","13",14412.57
"D","09/25/2018","14",14534.81
"D","09/25/2018","15",14525.21
"D","09/25/2018","16",14621.63
"D","09/25/2018","17",14905.66
"D","09/25/2018","18",15286.1
"D","09/25/2018","19",15477.66
"D","09/25/2018","20",15338.64
"D","09/25/2018","21",14643.05
"D","09/25/2018","22",13586.83
"D","09/25/2018","23",12361.6
"D","09/25/2018","24",11350.51
"D","09/26/2018","01",11055.57
"D","09/26/2018","02",10971.07
"D","09/26/2018","03",10941.9
"D","09/26/2018","04",11019.36
"D","09/26/2018","05",11069.89
"D","09/26/2018","06",11728.34
"D","09/26/2018","07",13083.59
"D","09/26/2018","08",14205.18
"D","09/26/2018","09",14744.38
"D","09/26/2018","10",15057.11
"D","09/26/2018","11",15368.56
"D","09/26/2018","12",15593.46
"D","09/26/2018","13",15810.61
"D","09/26/2018","14",16053.86
"D","09/26/2018","15",16134.05
"D","09/26/2018","16",16343.25
"D","09/26/2018","17",16681.02
"D","09/26/2018","18",17055.78
"D","09/26/2018","19",17304.43
"D","09/26/2018","20",17402.99
"D","09/26/2018","21",16532.83
"D","09/26/2018","22",15697.58
"D","09/26/2018","23",14297.18
"D","09/26/2018","24",12915.4
"D","09/27/2018","01",12210.85
"D","09/27/2018","02",11709.5
"D","09/27/2018","03",11514.08
"D","09/27/2018","04",11294.63
"D","09/27/2018","05",11325.89
"D","09/27/2018","06",11798.78
"D","09/27/2018","07",12772.66
"D","09/27/2018","08",13513.24
"D","09/27/2018","09",13614.05
"D","09/27/2018","10",13510.29
"D","09/27/2018","11",13296.05
"D","09/27/2018","12",13119.47
"D","09/27/2018","13",13083.03
"D","09/27/2018","14",13366.55
"D","09/27/2018","15",13569.42
"D","09/27/2018","16",13851.32
"D","09/27/2018","17",14245.65
"D","09/27/2018","18",14566.65
"D","09/27/2018","19",14853.77
"D","09/27/2018","20",15018.28
"D","09/27/2018","21",14395.17
"D","09/27/2018","22",13433.25
"D","09/27/2018","23",12196.58
"D","09/27/2018","24",11053.97
"D","09/28/2018","01",10521.11
"D","09/28/2018","02",10086.7
"D","09/28/2018","03",9886.41
"D","09/28/2018","04",10102.0
"D","09/28/2018","05",10317.89
"D","09/28/2018","06",11113.16
"D","09/28/2018","07",12120.56
"D","09/28/2018","08",13136.66
"D","09/28/2018","09",13630.61
"D","09/28/2018","10",13875.63
"D","09/28/2018","11",13967.65
"D","09/28/2018","12",13848.18
"D","09/28/2018","13",13580.63
"D","09/28/2018","14",13420.63
"D","09/28/2018","15",13231.25
"D","09/28/2018","16",13165.32
"D","09/28/2018","17",13326.95
"D","09/28/2018","18",13587.78
"D","09/28/2018","19",13840.38
"D","09/28/2018","20",13892.03
"D","09/28/2018","21",13360.06
"D","09/28/2018","22",12631.32
"D","09/28/2018","23",11668.76
"D","09/28/2018","24",10665.3
"D","09/29/2018","01",9926.76
"D","09/29/2018","02",9448.49
"D","09/29/2018","03",9469.22
"D","09/29/2018","04",9668.5
"D","09/29/2018","05",9741.47
"D","09/29/2018","06",10071.31
"D","09/29/2018","07",10618.93
"D","09/29/2018","08",11048.53
"D","09/29/2018","09",11288.94
"D","09/29/2018","10",11318.82
"D","09/29/2018","11",11232.49
"D","09/29/2018","12",11180.31
"D","09/29/2018","13",11221.3
"D","09/29/2018","14",11288.26
"D","09/29/2018","15",11402.25
"D","09/29/2018","16",11646.39
"D","09/29/2018","17",12086.46
"D","09/29/2018","18",12642.51
"D","09/29/2018","19",13048.58
"D","09/29/2018","20",13205.07
"D","09/29/2018","21",12718.48
"D","09/29/2018","22",12038.64
"D","09/29/2018","23",11186.73
"D","09/29/2018","24",10325.39
"D","09/30/2018","01",9619.85
"D","09/30/2018","02",9418.69
"D","09/30/2018","03",9171.43
"D","09/30/2018","04",9044.55
"D","09/30/2018","05",9067.49
"D","09/30/2018","06",9263.1
"D","09/30/2018","07",9684.01
"D","09/30/2018","08",9926.11
"D","09/30/2018","09",10394.59
"D","09/30/2018","10",10573.48
"D","09/30/2018","11",10584.75
"D","09/30/2018","12",10625.02
"D","09/30/2018","13",10744.58
"D","09/30/2018","14",10818.35
"D","09/30/2018","15",10856.51
"D","09/30/2018","16",11268.7
"D","09/30/2018","17",11962.21
"D","09/30/2018","18",12787.76
"D","09/30/2018","19",13419.47
"D","09/30/2018","20",13699.43
"D","09/30/2018","21",13225.74
"D","09/30/2018","22",12198.38
"D","09/30/2018","23",11782.8
"D","09/30/2018","24",11067.13
"D","10/01/2018","01",10630.69
"D","10/01/2018","02",10280.72
"D","10/01/2018","03",10368.49
"D","10/01/2018","04",10415.56
"D","10/01/2018","05",10403.38
"D","10/01/2018","06",11344.87
"D","10/01/2018","07",12777.83
"D","10/01/2018","08",13812.15
"D","10/01/2018","09",13541.73
"D","10/01/2018","10",13540.97
"D","10/01/2018","11",13924.49
"D","10/01/2018","12",14209.7
"D","10/01/2018","13",14225.12
"D","10/01/2018","14",14289.12
"D","10/01/2018","15",14217.88
"D","10/01/2018","16",14217.76
"D","10/01/2018","17",14441.83
"D","10/01/2018","18",14818.22
"D","10/01/2018","19",15102.72
"D","10/01/2018","20",14949.54
"D","10/01/2018","21",14182.76
"D","10/01/2018","22",13137.12
"D","10/01/2018","23",11921.67
"D","10/01/2018","24",11230.21
"D","10/02/2018","01",10658.04
"D","10/02/2018","02",10511.78
"D","10/02/2018","03",10240.36
"D","10/02/2018","04",10380.64
"D","10/02/2018","05",10720.2
"D","10/02/2018","06",11293.42
"D","10/02/2018","07",12297.25
"D","10/02/2018","08",13305.61
"D","10/02/2018","09",13712.56
"D","10/02/2018","10",13950.23
"D","10/02/2018","11",14111.76
"D","10/02/2018","12",14233.43
"D","10/02/2018","13",14205.47
"D","10/02/2018","14",14236.75
"D","10/02/2018","15",14216.12
"D","10/02/2018","16",14258.96
"D","10/02/2018","17",14583.04
"D","10/02/2018","18",15062.74
"D","10/02/2018","19",15367.56
"D","10/02/2018","20",15115.7
"D","10/02/2018","21",14352.4
"D","10/02/2018","22",13345.9
"D","10/02/2018","23",12119.98
"D","10/02/2018","24",11041.04
"D","10/03/2018","01",10842.66
"D","10/03/2018","02",10643.69
"D","10/03/2018","03",10440.08
"D","10/03/2018","04",10359.67
"D","10/03/2018","05",10393.78
"D","10/03/2018","06",11174.05
"D","10/03/2018","07",12343.8
"D","10/03/2018","08",13351.75
"D","10/03/2018","09",13591.92
"D","10/03/2018","10",13712.99
"D","10/03/2018","11",13859.27
"D","10/03/2018","12",13928.61
"D","10/03/2018","13",13785.59
"D","10/03/2018","14",13712.57
"D","10/03/2018","15",13708.16
"D","10/03/2018","16",13898.27
"D","10/03/2018","17",14158.71
"D","10/03/2018","18",14497.38
"D","10/03/2018","19",14969.41
"D","10/03/2018","20",14979.9
"D","10/03/2018","21",14326.5
"D","10/03/2018","22",13328.14
"D","10/03/2018","23",12062.6
"D","10/03/2018","24",10976.52
"D","10/04/2018","01",10349.21
"D","10/04/2018","02",10139.79
"D","10/04/2018","03",10002.25
"D","10/04/2018","04",10013.66
"D","10/04/2018","05",10353.82
"D","10/04/2018","06",10819.26
"D","10/04/2018","07",12236.14
"D","10/04/2018","08",13244.68
"D","10/04/2018","09",13481.95
"D","10/04/2018","10",13580.38
"D","10/04/2018","11",13692.94
"D","10/04/2018","12",13827.64
"D","10/04/2018","13",13901.46
"D","10/04/2018","14",14088.7
"D","10/04/2018","15",14364.82
"D","10/04/2018","16",14550.63
"D","10/04/2018","17",14655.56
"D","10/04/2018","18",14898.39
"D","10/04/2018","19",15393.46
"D","10/04/2018","20",15501.58
"D","10/04/2018","21",14905.76
"D","10/04/2018","22",13930.03
"D","10/04/2018","23",12741.52
"D","10/04/2018","24",11666.69
"D","10/05/2018","01",11102.46
"D","10/05/2018","02",10735.72
"D","10/05/2018","03",10352.4
"D","10/05/2018","04",10187.77
"D","10/05/2018","05",10325.08
"D","10/05/2018","06",10811.96
"D","10/05/2018","07",11977.5
"D","10/05/2018","08",12831.45
"D","10/05/2018","09",12826.16
"D","10/05/2018","10",12481.49
"D","10/05/2018","11",12219.41
"D","10/05/2018","12",12040.59
"D","10/05/2018","13",11955.35
"D","10/05/2018","14",11998.26
"D","10/05/2018","15",12059.99
"D","10/05/2018","16",12325.36
"D","10/05/2018","17",12875.86
"D","10/05/2018","18",13433.04
"D","10/05/2018","19",13879.32
"D","10/05/2018","20",13894.36
"D","10/05/2018","21",13343.84
"D","10/05/2018","22",12620.34
"D","10/05/2018","23",11691.74
"D","10/05/2018","24",10701.05
"D","10/06/2018","01",9932.28
"D","10/06/2018","02",9762.59
"D","10/06/2018","03",10006.92
"D","10/06/2018","04",9927.75
"D","10/06/2018","05",9929.52
"D","10/06/2018","06",10059.33
"D","10/06/2018","07",10390.11
"D","10/06/2018","08",10832.43
"D","10/06/2018","09",11495.72
"D","10/06/2018","10",11850.69
"D","10/06/2018","11",11771.27
"D","10/06/2018","12",11595.61
"D","10/06/2018","13",11388.34
"D","10/06/2018","14",11461.04
"D","10/06/2018","15",11812.84
"D","10/06/2018","16",11970.88
"D","10/06/2018","17",12286.64
"D","10/06/2018","18",12646.89
"D","10/06/2018","19",13157.64
"D","10/06/2018","20",13109.65
"D","10/06/2018","21",12656.84
"D","10/06/2018","22",12060.73
"D","10/06/2018","23",11516.92
"D","10/06/2018","24",10783.15
"D","10/07/2018","01",10537.75
"D","10/07/2018","02",10415.82
"D","10/07/2018","03",10252.57
"D","10/07/2018","04",10127.86
"D","10/07/2018","05",10137.15
"D","10/07/2018","06",10364.51
"D","10/07/2018","07",10843.47
"D","10/07/2018","08",11445.0
"D","10/07/2018","09",11935.47
"D","10/07/2018","10",12294.02
"D","10/07/2018","11",12199.51
"D","10/07/2018","12",12362.35
"D","10/07/2018","13",12575.51
"D","10/07/2018","14",12785.7
"D","10/07/2018","15",12892.57
"D","10/07/2018","16",13176.03
"D","10/07/2018","17",13566.8
"D","10/07/2018","18",14014.01
"D","10/07/2018","19",14340.16
