C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201230_20201230.csv
C,Time period: 2020-12-30 to 2020-12-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 13:32:04 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-30,01,2440.2,2460.8
D,2020-12-30,02,2380.8,2398.27
D,2020-12-30,03,2338.1,2372.66
D,2020-12-30,04,2346.0,2384.13
D,2020-12-30,05,2403.3,2440.88
D,2020-12-30,06,2572.8,2575.2
D,2020-12-30,07,2818.5,2785.36
D,2020-12-30,08,3027.3,2925.44
D,2020-12-30,09,3084.0,3004.2
D,2020-12-30,10,3068.7,3034.34
D,2020-12-30,11,3041.1,3043.79
D,2020-12-30,12,3018.5,3025.92
D,2020-12-30,13,3004.2,3068.75
D,2020-12-30,14,2974.4,3083.7
D,2020-12-30,15,2975.1,3055.27
D,2020-12-30,16,3015.4,3054.7
D,2020-12-30,17,3170.0,3187.33
D,2020-12-30,18,3275.1,3283.07
D,2020-12-30,19,3223.7,3205.99
D,2020-12-30,20,3106.5,3091.49
D,2020-12-30,21,2996.4,2956.42
D,2020-12-30,22,2835.2,2796.87
D,2020-12-30,23,2589.8,2605.18
D,2020-12-30,24,2418.3,2419.71
T,24 lines
