C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211010_20211010.csv
C,Time period: 2021-10-10 to 2021-10-10
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-18 23:17:16 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-10,01,1886.7,1952.15
D,2021-10-10,02,1796.9,1872.16
D,2021-10-10,03,1739.2,1824.93
D,2021-10-10,04,1718.3,1801.4
D,2021-10-10,05,1723.5,1799.58
D,2021-10-10,06,1766.5,1833.34
D,2021-10-10,07,1872.6,1903.32
D,2021-10-10,08,1922.0,1972.42
D,2021-10-10,09,2019.7,2071.83
D,2021-10-10,10,2156.9,2158.39
D,2021-10-10,11,2241.5,2229.61
D,2021-10-10,12,2231.4,2275.55
D,2021-10-10,13,2217.3,2316.95
D,2021-10-10,14,2245.7,2359.68
D,2021-10-10,15,2265.1,2368.05
D,2021-10-10,16,2257.6,2368.1
D,2021-10-10,17,2318.7,2396.73
D,2021-10-10,18,2435.5,2463.22
D,2021-10-10,19,2515.0,2521.23
D,2021-10-10,20,2415.2,2495.51
D,2021-10-10,21,2356.0,2420.57
D,2021-10-10,22,2262.1,2328.36
D,2021-10-10,23,2087.7,2208.39
D,2021-10-10,24,1971.3,2071.36
T,24 lines
