C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200717_20200717.csv
C,Time period: 2020-07-17 to 2020-07-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-22 19:52:00 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-17,01,2171.9,2160.0
D,2020-07-17,02,2062.2,2059.5
D,2020-07-17,03,2004.7,1997.1
D,2020-07-17,04,1987.9,1976.7
D,2020-07-17,05,2008.3,2004.7
D,2020-07-17,06,2117.0,2106.7
D,2020-07-17,07,2342.6,2278.9
D,2020-07-17,08,2549.5,2444.8
D,2020-07-17,09,2676.7,2552.5
D,2020-07-17,10,2755.8,2622.9
D,2020-07-17,11,2816.4,2712.6
D,2020-07-17,12,2960.4,2772.6
D,2020-07-17,13,3015.2,2828.2
D,2020-07-17,14,3033.7,2854.7
D,2020-07-17,15,3089.3,2860.0
D,2020-07-17,16,3100.1,2876.2
D,2020-07-17,17,3102.6,2905.6
D,2020-07-17,18,3159.0,2932.1
D,2020-07-17,19,3174.2,2919.7
D,2020-07-17,20,3103.5,2874.9
D,2020-07-17,21,3081.8,2851.0
D,2020-07-17,22,3012.1,2794.1
D,2020-07-17,23,2831.1,2658.1
D,2020-07-17,24,2597.0,2504.7
T,24 lines
