"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210217.csv"
"C","Report for: 02/17/2021 - 02/17/2021"
"C","Report generated: 02/20/2021 19:36:37 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/17/2021","01",12545.33
"D","02/17/2021","02",12456.97
"D","02/17/2021","03",12582.93
"D","02/17/2021","04",12703.6
"D","02/17/2021","05",12980.67
"D","02/17/2021","06",13367.78
"D","02/17/2021","07",14526.83
"D","02/17/2021","08",15295.4
"D","02/17/2021","09",15036.26
"D","02/17/2021","10",14518.24
"D","02/17/2021","11",14290.65
"D","02/17/2021","12",13947.42
"D","02/17/2021","13",13639.68
"D","02/17/2021","14",13631.2
"D","02/17/2021","15",13926.24
"D","02/17/2021","16",14594.8
"D","02/17/2021","17",15514.55
"D","02/17/2021","18",16839.55
"D","02/17/2021","19",17288.76
"D","02/17/2021","20",16829.25
"D","02/17/2021","21",16194.33
"D","02/17/2021","22",15338.95
"D","02/17/2021","23",14309.37
"D","02/17/2021","24",13376.24
"T","24 lines"
