"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200402.csv"
"C","Report for: 04/02/2020 - 04/02/2020"
"C","Report generated: 04/13/2020 22:49:06 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/02/2020","01",10605.84
"D","04/02/2020","02",10163.16
"D","04/02/2020","03",10020.56
"D","04/02/2020","04",10010.3
"D","04/02/2020","05",10448.2
"D","04/02/2020","06",10959.01
"D","04/02/2020","07",11546.96
"D","04/02/2020","08",12324.72
"D","04/02/2020","09",12737.78
"D","04/02/2020","10",12604.32
"D","04/02/2020","11",12269.42
"D","04/02/2020","12",11963.32
"D","04/02/2020","13",12093.56
"D","04/02/2020","14",12314.75
"D","04/02/2020","15",12313.67
"D","04/02/2020","16",12476.57
"D","04/02/2020","17",12941.03
"D","04/02/2020","18",13605.59
"D","04/02/2020","19",13852.88
"D","04/02/2020","20",13871.89
"D","04/02/2020","21",13425.15
"D","04/02/2020","22",12667.06
"D","04/02/2020","23",11791.87
"D","04/02/2020","24",11130.87
"T","24 lines"
