C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201219_20201219.csv
C,Time period: 2020-12-19 to 2020-12-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 11:25:42 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-19,01,2586.2,2617.04
D,2020-12-19,02,2526.5,2543.06
D,2020-12-19,03,2491.5,2507.42
D,2020-12-19,04,2478.5,2501.41
D,2020-12-19,05,2522.8,2531.28
D,2020-12-19,06,2601.3,2608.7
D,2020-12-19,07,2728.5,2747.27
D,2020-12-19,08,2859.7,2874.09
D,2020-12-19,09,2936.0,2980.15
D,2020-12-19,10,2946.9,3020.11
D,2020-12-19,11,2952.0,3013.71
D,2020-12-19,12,2943.6,2993.46
D,2020-12-19,13,2918.4,2960.96
D,2020-12-19,14,2887.5,2908.7
D,2020-12-19,15,2912.4,2909.59
D,2020-12-19,16,2956.0,2956.37
D,2020-12-19,17,3125.7,3134.87
D,2020-12-19,18,3249.8,3257.05
D,2020-12-19,19,3223.7,3231.73
D,2020-12-19,20,3140.5,3155.93
D,2020-12-19,21,3053.4,3074.27
D,2020-12-19,22,2936.0,2959.4
D,2020-12-19,23,2769.0,2798.2
D,2020-12-19,24,2566.9,2633.45
T,24 lines
