C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200824_20200824.csv
C,Time period: 2020-08-24 to 2020-08-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-28 05:52:36 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-24,01,2836.9,2545.5
D,2020-08-24,02,2703.8,2443.5
D,2020-08-24,03,2611.4,2381.0
D,2020-08-24,04,2570.2,2358.2
D,2020-08-24,05,2578.0,2391.8
D,2020-08-24,06,2691.1,2517.5
D,2020-08-24,07,2907.6,2699.5
D,2020-08-24,08,3175.2,2906.7
D,2020-08-24,09,3359.5,3110.9
D,2020-08-24,10,3425.3,3283.9
D,2020-08-24,11,3595.9,3476.1
D,2020-08-24,12,3784.3,3690.5
D,2020-08-24,13,3970.0,3916.5
D,2020-08-24,14,4011.7,4119.7
D,2020-08-24,15,4072.3,4252.2
D,2020-08-24,16,4019.9,4333.9
D,2020-08-24,17,4066.6,4334.9
D,2020-08-24,18,4056.7,4250.6
D,2020-08-24,19,3965.6,4149.2
D,2020-08-24,20,3827.3,4049.0
D,2020-08-24,21,3700.0,3945.8
D,2020-08-24,22,3410.1,3732.8
D,2020-08-24,23,3176.4,3473.3
D,2020-08-24,24,2907.0,3209.9
T,24 lines
