C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210321_20210321.csv
C,Time period: 2021-03-21 to 2021-03-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 15:37:32 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-21,01,2146.3,2097.6
D,2021-03-21,02,2087.8,2029.84
D,2021-03-21,03,2051.2,2002.69
D,2021-03-21,04,2054.8,1996.58
D,2021-03-21,05,2064.8,2015.85
D,2021-03-21,06,2106.6,2071.36
D,2021-03-21,07,2189.4,2150.96
D,2021-03-21,08,2218.3,2211.25
D,2021-03-21,09,2192.0,2224.32
D,2021-03-21,10,2136.0,2210.34
D,2021-03-21,11,2115.3,2191.8
D,2021-03-21,12,2063.8,2172.85
D,2021-03-21,13,2079.0,2155.73
D,2021-03-21,14,2092.0,2117.44
D,2021-03-21,15,2070.5,2100.52
D,2021-03-21,16,2124.1,2123.12
D,2021-03-21,17,2189.7,2203.6
D,2021-03-21,18,2286.3,2336.06
D,2021-03-21,19,2353.4,2447.82
D,2021-03-21,20,2360.2,2540.85
D,2021-03-21,21,2312.1,2502.25
D,2021-03-21,22,2216.0,2389.53
D,2021-03-21,23,2111.3,2246.38
D,2021-03-21,24,2002.5,2107.69
T,24 lines
