"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210803.csv"
"C","Report for: 08/03/2021 - 08/03/2021"
"C","Report generated: 09/24/2021 06:52:10 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/03/2021","01",11850.2
"D","08/03/2021","02",11605.56
"D","08/03/2021","03",11317.14
"D","08/03/2021","04",11107.35
"D","08/03/2021","05",11171.76
"D","08/03/2021","06",11429.91
"D","08/03/2021","07",12036.62
"D","08/03/2021","08",12481.89
"D","08/03/2021","09",12825.62
"D","08/03/2021","10",13019.9
"D","08/03/2021","11",13288.43
"D","08/03/2021","12",13701.34
"D","08/03/2021","13",14067.61
"D","08/03/2021","14",14387.52
"D","08/03/2021","15",14580.86
"D","08/03/2021","16",14823.72
"D","08/03/2021","17",15252.14
"D","08/03/2021","18",15751.68
"D","08/03/2021","19",15969.11
"D","08/03/2021","20",15841.91
"D","08/03/2021","21",15701.16
"D","08/03/2021","22",14956.08
"D","08/03/2021","23",13787.79
"D","08/03/2021","24",12588.0
"T","24 lines"
