"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210924.csv"
"C","Report for: 09/24/2021 - 09/24/2021"
"C","Report generated: 10/17/2021 16:29:37 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/24/2021","01",13548.46
"D","09/24/2021","02",13339.72
"D","09/24/2021","03",12972.99
"D","09/24/2021","04",12822.76
"D","09/24/2021","05",12983.06
"D","09/24/2021","06",13731.42
"D","09/24/2021","07",14431.68
"D","09/24/2021","08",15104.29
"D","09/24/2021","09",15560.22
"D","09/24/2021","10",15907.06
"D","09/24/2021","11",16023.21
"D","09/24/2021","12",15980.27
"D","09/24/2021","13",15733.79
"D","09/24/2021","14",15374.8
"D","09/24/2021","15",15130.15
"D","09/24/2021","16",15164.46
"D","09/24/2021","17",15600.43
"D","09/24/2021","18",16048.57
"D","09/24/2021","19",16072.07
"D","09/24/2021","20",15889.21
"D","09/24/2021","21",15123.91
"D","09/24/2021","22",14193.34
"D","09/24/2021","23",13154.35
"D","09/24/2021","24",12146.77
"T","24 lines"
