C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200503_20200503.csv
C,Time period: 2020-05-03 to 2020-05-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-12 20:12:43 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-03,01,1830.8,1876.1
D,2020-05-03,02,1766.3,1796.9
D,2020-05-03,03,1810.9,1748.3
D,2020-05-03,04,1812.6,1727.2
D,2020-05-03,05,1813.2,1723.8
D,2020-05-03,06,1841.9,1736.5
D,2020-05-03,07,1794.6,1755.1
D,2020-05-03,08,1856.4,1786.3
D,2020-05-03,09,2012.4,1850.2
D,2020-05-03,10,2060.0,1905.6
D,2020-05-03,11,2082.1,1955.0
D,2020-05-03,12,2122.9,1992.2
D,2020-05-03,13,2063.5,2008.3
D,2020-05-03,14,2067.7,2043.3
D,2020-05-03,15,2042.9,2064.8
D,2020-05-03,16,2110.1,2105.3
D,2020-05-03,17,2217.6,2157.4
D,2020-05-03,18,2402.6,2263.6
D,2020-05-03,19,2461.8,2346.0
D,2020-05-03,20,2315.1,2378.3
D,2020-05-03,21,2340.8,2405.8
D,2020-05-03,22,2271.5,2302.8
D,2020-05-03,23,2097.5,2152.5
D,2020-05-03,24,1945.6,2001.8
T,24 lines
