C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210313_20210313.csv
C,Time period: 2021-03-13 to 2021-03-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-30 09:57:24 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-13,01,1949.2,2036.7
D,2021-03-13,02,1909.5,1990.04
D,2021-03-13,03,1894.4,1970.66
D,2021-03-13,04,1911.6,1986.86
D,2021-03-13,05,1945.9,2049.73
D,2021-03-13,06,2019.1,2135.5
D,2021-03-13,07,2112.0,2219.16
D,2021-03-13,08,2178.4,2276.76
D,2021-03-13,09,2216.1,2311.42
D,2021-03-13,10,2165.0,2305.85
D,2021-03-13,11,2166.0,2292.02
D,2021-03-13,12,2160.5,2280.34
D,2021-03-13,13,2110.4,2258.21
D,2021-03-13,14,2121.7,2230.67
D,2021-03-13,15,2132.6,2229.55
D,2021-03-13,16,2177.9,2275.0
D,2021-03-13,17,2272.5,2377.06
D,2021-03-13,18,2439.2,2530.23
D,2021-03-13,19,2504.3,2671.07
D,2021-03-13,20,2546.1,2645.79
D,2021-03-13,21,2454.7,2576.68
D,2021-03-13,22,2373.1,2481.53
D,2021-03-13,23,2274.5,2363.26
D,2021-03-13,24,2159.7,2249.26
T,24 lines
