C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200909_20200909.csv
C,Time period: 2020-09-09 to 2020-09-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-13 14:58:23 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-09,01,2383.9,2505.4
D,2020-09-09,02,2249.2,2399.2
D,2020-09-09,03,2206.9,2344.6
D,2020-09-09,04,2178.1,2297.1
D,2020-09-09,05,2214.2,2312.3
D,2020-09-09,06,2344.9,2425.0
D,2020-09-09,07,2521.0,2617.5
D,2020-09-09,08,2728.3,2782.7
D,2020-09-09,09,2866.7,2919.8
D,2020-09-09,10,3007.2,3018.0
D,2020-09-09,11,3116.2,3088.7
D,2020-09-09,12,3184.1,3250.8
D,2020-09-09,13,3226.7,3357.0
D,2020-09-09,14,3311.1,3459.6
D,2020-09-09,15,3399.4,3475.3
D,2020-09-09,16,3432.5,3527.0
D,2020-09-09,17,3454.4,3519.2
D,2020-09-09,18,3442.5,3483.1
D,2020-09-09,19,3446.5,3427.0
D,2020-09-09,20,3361.8,3413.3
D,2020-09-09,21,3255.9,3319.3
D,2020-09-09,22,3029.9,3163.2
D,2020-09-09,23,2859.0,2984.1
D,2020-09-09,24,2642.0,2778.6
T,24 lines
