C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200719_20200719.csv
C,Time period: 2020-07-19 to 2020-07-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-22 20:42:56 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-19,01,2773.8,2895.9
D,2020-07-19,02,2625.3,2720.8
D,2020-07-19,03,2517.2,2593.3
D,2020-07-19,04,2446.6,2511.2
D,2020-07-19,05,2394.5,2464.0
D,2020-07-19,06,2394.5,2438.7
D,2020-07-19,07,2437.1,2491.8
D,2020-07-19,08,2491.8,2640.8
D,2020-07-19,09,2780.0,2861.4
D,2020-07-19,10,3075.0,3127.0
D,2020-07-19,11,3312.1,3405.2
D,2020-07-19,12,3536.3,3669.0
D,2020-07-19,13,3742.8,3887.9
D,2020-07-19,14,3847.9,4051.0
D,2020-07-19,15,3970.5,4178.8
D,2020-07-19,16,4125.0,4308.7
D,2020-07-19,17,4188.7,4412.1
D,2020-07-19,18,4246.8,4476.3
D,2020-07-19,19,4280.0,4422.6
D,2020-07-19,20,4152.5,4313.9
D,2020-07-19,21,4016.9,4214.7
D,2020-07-19,22,3883.8,4048.9
D,2020-07-19,23,3555.1,3763.5
D,2020-07-19,24,3297.9,3474.5
T,24 lines
