C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210124_20210124.csv
C,Time period: 2021-01-24 to 2021-01-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-28 17:38:33 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-24,01,2530.9,2615.45
D,2021-01-24,02,2470.2,2556.24
D,2021-01-24,03,2426.8,2520.63
D,2021-01-24,04,2422.6,2513.17
D,2021-01-24,05,2452.3,2529.51
D,2021-01-24,06,2518.3,2581.13
D,2021-01-24,07,2612.4,2662.27
D,2021-01-24,08,2733.9,2732.82
D,2021-01-24,09,2759.1,2777.08
D,2021-01-24,10,2771.4,2784.18
D,2021-01-24,11,2760.8,2796.38
D,2021-01-24,12,2738.4,2801.26
D,2021-01-24,13,2730.0,2812.03
D,2021-01-24,14,2700.9,2812.79
D,2021-01-24,15,2713.0,2840.0
D,2021-01-24,16,2781.5,2920.64
D,2021-01-24,17,2957.4,3074.71
D,2021-01-24,18,3098.6,3255.79
D,2021-01-24,19,3103.1,3258.73
D,2021-01-24,20,3066.0,3208.65
D,2021-01-24,21,2986.8,3118.5
D,2021-01-24,22,2890.8,2973.93
D,2021-01-24,23,2715.8,2794.11
D,2021-01-24,24,2575.1,2644.87
T,24 lines
