"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201125.csv"
"C","Report for: 11/25/2020 - 11/25/2020"
"C","Report generated: 12/08/2020 01:14:30 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/25/2020","01",11764.7
"D","11/25/2020","02",11517.44
"D","11/25/2020","03",11328.74
"D","11/25/2020","04",11295.0
"D","11/25/2020","05",11570.24
"D","11/25/2020","06",12328.59
"D","11/25/2020","07",13220.98
"D","11/25/2020","08",14207.76
"D","11/25/2020","09",14749.85
"D","11/25/2020","10",14845.39
"D","11/25/2020","11",14777.88
"D","11/25/2020","12",14691.15
"D","11/25/2020","13",14435.28
"D","11/25/2020","14",14498.72
"D","11/25/2020","15",14571.29
"D","11/25/2020","16",14746.11
"D","11/25/2020","17",15412.03
"D","11/25/2020","18",15775.84
"D","11/25/2020","19",15390.72
"D","11/25/2020","20",14790.05
"D","11/25/2020","21",14099.1
"D","11/25/2020","22",13265.94
"D","11/25/2020","23",12236.43
"D","11/25/2020","24",11238.31
"T","24 lines"
