C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210618_20210618.csv
C,Time period: 2021-06-18 to 2021-06-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-23 16:47:08 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-18,01,2180.2,2169.79
D,2021-06-18,02,2051.7,2054.17
D,2021-06-18,03,1975.9,1985.06
D,2021-06-18,04,1949.3,1948.06
D,2021-06-18,05,1956.6,1960.5
D,2021-06-18,06,2037.3,2035.21
D,2021-06-18,07,2207.1,2229.7
D,2021-06-18,08,2460.0,2432.41
D,2021-06-18,09,2596.2,2579.88
D,2021-06-18,10,2642.0,2692.75
D,2021-06-18,11,2754.7,2764.73
D,2021-06-18,12,2823.7,2840.19
D,2021-06-18,13,2883.5,2902.86
D,2021-06-18,14,2957.4,2974.75
D,2021-06-18,15,3068.8,3073.39
D,2021-06-18,16,3081.6,3155.18
D,2021-06-18,17,3161.8,3262.3
D,2021-06-18,18,3196.8,3332.51
D,2021-06-18,19,3201.3,3228.94
D,2021-06-18,20,3068.8,3082.89
D,2021-06-18,21,2996.6,3005.37
D,2021-06-18,22,2861.7,2914.19
D,2021-06-18,23,2726.2,2744.17
D,2021-06-18,24,2500.7,2560.34
T,24 lines
