C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200703_20200703.csv
C,Time period: 2020-07-03 to 2020-07-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-08 15:38:17 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-03,01,2679.8,2810.0
D,2020-07-03,02,2498.1,2674.9
D,2020-07-03,03,2407.2,2586.0
D,2020-07-03,04,2359.5,2532.0
D,2020-07-03,05,2263.6,2527.6
D,2020-07-03,06,2285.8,2575.9
D,2020-07-03,07,2373.1,2685.3
D,2020-07-03,08,2470.3,2754.2
D,2020-07-03,09,2652.9,2807.0
D,2020-07-03,10,2736.9,2840.3
D,2020-07-03,11,2789.8,2859.0
D,2020-07-03,12,2807.3,2883.0
D,2020-07-03,13,2819.3,2868.1
D,2020-07-03,14,2801.9,2806.3
D,2020-07-03,15,2765.9,2776.9
D,2020-07-03,16,2785.5,2756.6
D,2020-07-03,17,2769.5,2748.4
D,2020-07-03,18,2841.8,2715.4
D,2020-07-03,19,2791.5,2667.5
D,2020-07-03,20,2730.1,2600.0
D,2020-07-03,21,2647.8,2562.0
D,2020-07-03,22,2591.6,2506.6
D,2020-07-03,23,2481.2,2390.0
D,2020-07-03,24,2327.8,2266.7
T,24 lines
