"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200731.csv"
"C","Report for: 07/31/2020 - 07/31/2020"
"C","Report generated: 08/05/2020 01:32:10 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/31/2020","01",15038.31
"D","07/31/2020","02",14730.1
"D","07/31/2020","03",14394.0
"D","07/31/2020","04",14257.64
"D","07/31/2020","05",14196.12
"D","07/31/2020","06",14316.53
"D","07/31/2020","07",14867.53
"D","07/31/2020","08",15384.02
"D","07/31/2020","09",15810.68
"D","07/31/2020","10",16160.17
"D","07/31/2020","11",16466.92
"D","07/31/2020","12",16939.26
"D","07/31/2020","13",17352.69
"D","07/31/2020","14",17948.65
"D","07/31/2020","15",18444.16
"D","07/31/2020","16",19035.46
"D","07/31/2020","17",19712.85
"D","07/31/2020","18",20283.47
"D","07/31/2020","19",20271.16
"D","07/31/2020","20",19562.95
"D","07/31/2020","21",18848.47
"D","07/31/2020","22",17957.59
"D","07/31/2020","23",16547.83
"D","07/31/2020","24",15113.27
"T","24 lines"
