C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210717_20210717.csv
C,Time period: 2021-07-17 to 2021-07-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-07-21 04:05:51 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-17,01,2981.3,3052.51
D,2021-07-17,02,2783.1,2892.17
D,2021-07-17,03,2671.4,2777.72
D,2021-07-17,04,2606.5,2693.55
D,2021-07-17,05,2528.6,2626.34
D,2021-07-17,06,2532.2,2599.47
D,2021-07-17,07,2593.9,2625.41
D,2021-07-17,08,2706.9,2729.39
D,2021-07-17,09,2906.7,2908.08
D,2021-07-17,10,3026.1,3080.1
D,2021-07-17,11,3159.4,3144.25
D,2021-07-17,12,3264.7,3207.44
D,2021-07-17,13,3321.7,3271.41
D,2021-07-17,14,3325.9,3357.77
D,2021-07-17,15,3294.2,3437.7
D,2021-07-17,16,3296.9,3512.7
D,2021-07-17,17,3240.1,3549.89
D,2021-07-17,18,3207.8,3421.94
D,2021-07-17,19,3157.9,3299.79
D,2021-07-17,20,3076.8,3160.07
D,2021-07-17,21,3087.0,3085.24
D,2021-07-17,22,2955.3,2983.1
D,2021-07-17,23,2792.2,2842.75
D,2021-07-17,24,2665.1,2687.74
T,24 lines
