"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210109.csv"
"C","Report for: 01/09/2021 - 01/09/2021"
"C","Report generated: 01/17/2021 08:07:30 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/09/2021","01",12584.28
"D","01/09/2021","02",12197.1
"D","01/09/2021","03",12007.94
"D","01/09/2021","04",11829.42
"D","01/09/2021","05",11844.67
"D","01/09/2021","06",12248.04
"D","01/09/2021","07",12904.87
"D","01/09/2021","08",13547.19
"D","01/09/2021","09",13863.36
"D","01/09/2021","10",13674.82
"D","01/09/2021","11",13429.48
"D","01/09/2021","12",13165.14
"D","01/09/2021","13",13110.32
"D","01/09/2021","14",13325.8
"D","01/09/2021","15",13767.85
"D","01/09/2021","16",14405.38
"D","01/09/2021","17",15377.57
"D","01/09/2021","18",16217.32
"D","01/09/2021","19",15999.72
"D","01/09/2021","20",15470.7
"D","01/09/2021","21",14866.24
"D","01/09/2021","22",14377.81
"D","01/09/2021","23",13586.97
"D","01/09/2021","24",12769.16
"T","24 lines"
