C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210821_20210821.csv
C,Time period: 2021-08-21 to 2021-08-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-08 17:32:49 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-21,01,2965.5,2914.22
D,2021-08-21,02,2822.4,2783.0
D,2021-08-21,03,2722.0,2684.75
D,2021-08-21,04,2632.2,2627.49
D,2021-08-21,05,2636.3,2604.88
D,2021-08-21,06,2645.6,2637.36
D,2021-08-21,07,2717.3,2695.97
D,2021-08-21,08,2851.7,2855.48
D,2021-08-21,09,3024.2,3073.69
D,2021-08-21,10,3173.7,3277.94
D,2021-08-21,11,3353.5,3480.73
D,2021-08-21,12,3507.3,3635.82
D,2021-08-21,13,3573.4,3746.01
D,2021-08-21,14,3662.2,3781.62
D,2021-08-21,15,3707.7,3815.97
D,2021-08-21,16,3750.7,3890.9
D,2021-08-21,17,3727.7,3923.5
D,2021-08-21,18,3728.8,3874.38
D,2021-08-21,19,3683.7,3783.4
D,2021-08-21,20,3592.0,3662.72
D,2021-08-21,21,3475.5,3600.68
D,2021-08-21,22,3339.6,3464.19
D,2021-08-21,23,3159.2,3289.01
D,2021-08-21,24,2921.8,3091.34
T,24 lines
