"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170215_20170301.csv"
"C","Report for: 02/15/2017 - 03/01/2017"
"C","Report generated: 04/13/2020 22:50:42 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/15/2017","01",12415.96
"D","02/15/2017","02",12277.04
"D","02/15/2017","03",12348.62
"D","02/15/2017","04",12425.95
"D","02/15/2017","05",12753.04
"D","02/15/2017","06",13329.99
"D","02/15/2017","07",15017.44
"D","02/15/2017","08",15906.79
"D","02/15/2017","09",16045.41
"D","02/15/2017","10",16039.08
"D","02/15/2017","11",16042.06
"D","02/15/2017","12",15906.5
"D","02/15/2017","13",15718.57
"D","02/15/2017","14",15599.84
"D","02/15/2017","15",15446.02
"D","02/15/2017","16",15504.36
"D","02/15/2017","17",15890.51
"D","02/15/2017","18",16843.44
"D","02/15/2017","19",17164.93
"D","02/15/2017","20",16777.84
"D","02/15/2017","21",16123.33
"D","02/15/2017","22",15113.87
"D","02/15/2017","23",13869.37
"D","02/15/2017","24",12760.75
"D","02/16/2017","01",12352.9
"D","02/16/2017","02",12542.17
"D","02/16/2017","03",12592.61
"D","02/16/2017","04",12381.99
"D","02/16/2017","05",12722.98
"D","02/16/2017","06",13436.58
"D","02/16/2017","07",14707.39
"D","02/16/2017","08",15617.17
"D","02/16/2017","09",15733.46
"D","02/16/2017","10",15689.72
"D","02/16/2017","11",15665.19
"D","02/16/2017","12",15626.0
"D","02/16/2017","13",15458.95
"D","02/16/2017","14",15355.01
"D","02/16/2017","15",15351.95
"D","02/16/2017","16",15470.94
"D","02/16/2017","17",15904.37
"D","02/16/2017","18",16998.26
"D","02/16/2017","19",17531.42
"D","02/16/2017","20",17237.3
"D","02/16/2017","21",16675.88
"D","02/16/2017","22",15742.1
"D","02/16/2017","23",14467.35
"D","02/16/2017","24",13545.46
"D","02/17/2017","01",13003.89
"D","02/17/2017","02",12648.69
"D","02/17/2017","03",12495.65
"D","02/17/2017","04",12514.7
"D","02/17/2017","05",12811.83
"D","02/17/2017","06",13611.04
"D","02/17/2017","07",15343.86
"D","02/17/2017","08",16162.7
"D","02/17/2017","09",15981.29
"D","02/17/2017","10",15677.56
"D","02/17/2017","11",15435.14
"D","02/17/2017","12",15162.74
"D","02/17/2017","13",14821.33
"D","02/17/2017","14",14605.98
"D","02/17/2017","15",14468.32
"D","02/17/2017","16",14558.69
"D","02/17/2017","17",15111.23
"D","02/17/2017","18",16167.95
"D","02/17/2017","19",16639.83
"D","02/17/2017","20",16269.78
"D","02/17/2017","21",15761.72
"D","02/17/2017","22",15014.45
"D","02/17/2017","23",14027.38
"D","02/17/2017","24",13038.05
"D","02/18/2017","01",12600.76
"D","02/18/2017","02",12187.31
"D","02/18/2017","03",11957.78
"D","02/18/2017","04",11876.06
"D","02/18/2017","05",12005.09
"D","02/18/2017","06",12436.2
"D","02/18/2017","07",13106.75
"D","02/18/2017","08",13459.02
"D","02/18/2017","09",13865.04
"D","02/18/2017","10",13904.01
"D","02/18/2017","11",13687.49
"D","02/18/2017","12",13403.8
"D","02/18/2017","13",13021.82
"D","02/18/2017","14",12679.73
"D","02/18/2017","15",12485.57
"D","02/18/2017","16",12686.35
"D","02/18/2017","17",13259.74
"D","02/18/2017","18",14320.41
"D","02/18/2017","19",14892.7
"D","02/18/2017","20",14555.36
"D","02/18/2017","21",14078.5
"D","02/18/2017","22",13462.78
"D","02/18/2017","23",12635.13
"D","02/18/2017","24",11770.45
"D","02/19/2017","01",11346.84
"D","02/19/2017","02",11076.28
"D","02/19/2017","03",10853.51
"D","02/19/2017","04",11027.14
"D","02/19/2017","05",11272.56
"D","02/19/2017","06",11430.97
"D","02/19/2017","07",11740.68
"D","02/19/2017","08",12413.38
"D","02/19/2017","09",12429.88
"D","02/19/2017","10",12362.7
"D","02/19/2017","11",12529.88
"D","02/19/2017","12",12489.98
"D","02/19/2017","13",12287.04
"D","02/19/2017","14",12281.43
"D","02/19/2017","15",12290.59
"D","02/19/2017","16",12564.19
"D","02/19/2017","17",12975.36
"D","02/19/2017","18",13817.08
"D","02/19/2017","19",14479.42
"D","02/19/2017","20",14098.37
"D","02/19/2017","21",13571.54
"D","02/19/2017","22",12839.55
"D","02/19/2017","23",11984.85
"D","02/19/2017","24",11317.96
"D","02/20/2017","01",10971.73
"D","02/20/2017","02",11027.27
"D","02/20/2017","03",11132.03
"D","02/20/2017","04",11231.94
"D","02/20/2017","05",11378.91
"D","02/20/2017","06",12116.17
"D","02/20/2017","07",12976.04
"D","02/20/2017","08",13486.58
"D","02/20/2017","09",13689.23
"D","02/20/2017","10",13478.39
"D","02/20/2017","11",13385.29
"D","02/20/2017","12",13257.12
"D","02/20/2017","13",13050.44
"D","02/20/2017","14",12916.76
"D","02/20/2017","15",12925.13
"D","02/20/2017","16",13254.71
"D","02/20/2017","17",14097.49
"D","02/20/2017","18",15330.35
"D","02/20/2017","19",16030.43
"D","02/20/2017","20",15654.26
"D","02/20/2017","21",15094.86
"D","02/20/2017","22",14224.58
"D","02/20/2017","23",13136.08
"D","02/20/2017","24",12154.88
"D","02/21/2017","01",11579.01
"D","02/21/2017","02",11488.27
"D","02/21/2017","03",11405.73
"D","02/21/2017","04",11490.03
"D","02/21/2017","05",11893.57
"D","02/21/2017","06",12690.04
"D","02/21/2017","07",14263.82
"D","02/21/2017","08",15041.79
"D","02/21/2017","09",14853.44
"D","02/21/2017","10",14486.11
"D","02/21/2017","11",14283.12
"D","02/21/2017","12",14010.36
"D","02/21/2017","13",13813.91
"D","02/21/2017","14",13852.6
"D","02/21/2017","15",13904.44
"D","02/21/2017","16",14215.93
"D","02/21/2017","17",14839.85
"D","02/21/2017","18",15941.74
"D","02/21/2017","19",16413.47
"D","02/21/2017","20",16020.31
"D","02/21/2017","21",15369.85
"D","02/21/2017","22",14407.8
"D","02/21/2017","23",13191.56
"D","02/21/2017","24",12087.96
"D","02/22/2017","01",11377.54
"D","02/22/2017","02",11211.62
"D","02/22/2017","03",11257.97
"D","02/22/2017","04",11029.41
"D","02/22/2017","05",11228.42
"D","02/22/2017","06",11952.91
"D","02/22/2017","07",13505.92
"D","02/22/2017","08",14405.42
"D","02/22/2017","09",14548.52
"D","02/22/2017","10",14312.98
"D","02/22/2017","11",13962.39
"D","02/22/2017","12",13691.43
"D","02/22/2017","13",13418.85
"D","02/22/2017","14",13315.69
"D","02/22/2017","15",13307.82
"D","02/22/2017","16",13425.36
"D","02/22/2017","17",13995.96
"D","02/22/2017","18",14988.91
"D","02/22/2017","19",15640.22
"D","02/22/2017","20",15297.77
"D","02/22/2017","21",14722.62
"D","02/22/2017","22",13857.43
"D","02/22/2017","23",12685.28
"D","02/22/2017","24",11632.6
"D","02/23/2017","01",11197.53
"D","02/23/2017","02",11127.41
"D","02/23/2017","03",11064.98
"D","02/23/2017","04",11052.3
"D","02/23/2017","05",11309.4
"D","02/23/2017","06",12104.28
"D","02/23/2017","07",13273.54
"D","02/23/2017","08",14114.32
"D","02/23/2017","09",14015.62
"D","02/23/2017","10",13651.65
"D","02/23/2017","11",13446.22
