C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210205_20210205.csv
C,Time period: 2021-02-05 to 2021-02-05
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-02-10 01:26:55 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-05,01,2449.4,2439.88
D,2021-02-05,02,2375.9,2380.65
D,2021-02-05,03,2349.5,2360.5
D,2021-02-05,04,2356.8,2372.62
D,2021-02-05,05,2394.5,2432.85
D,2021-02-05,06,2578.0,2583.1
D,2021-02-05,07,2879.3,2820.23
D,2021-02-05,08,3066.6,3017.04
D,2021-02-05,09,3074.6,3136.05
D,2021-02-05,10,3028.7,3196.25
D,2021-02-05,11,3007.8,3228.01
D,2021-02-05,12,2980.7,3204.62
D,2021-02-05,13,2917.1,3174.3
D,2021-02-05,14,2878.8,3088.67
D,2021-02-05,15,2869.8,3053.0
D,2021-02-05,16,2874.0,3033.26
D,2021-02-05,17,2951.1,3058.49
D,2021-02-05,18,3052.3,3157.15
D,2021-02-05,19,2998.2,3112.26
D,2021-02-05,20,2902.8,2998.97
D,2021-02-05,21,2829.7,2872.47
D,2021-02-05,22,2668.9,2745.66
D,2021-02-05,23,2527.2,2606.67
D,2021-02-05,24,2359.0,2465.48
T,24 lines
