C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210119_20210119.csv
C,Time period: 2021-01-19 to 2021-01-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-24 13:38:17 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-19,01,2263.1,2282.91
D,2021-01-19,02,2203.7,2234.02
D,2021-01-19,03,2191.6,2217.18
D,2021-01-19,04,2210.2,2239.02
D,2021-01-19,05,2275.9,2318.79
D,2021-01-19,06,2465.4,2485.55
D,2021-01-19,07,2762.6,2745.68
D,2021-01-19,08,2775.6,2945.29
D,2021-01-19,09,2789.4,3009.76
D,2021-01-19,10,2694.7,3011.71
D,2021-01-19,11,2662.8,2914.45
D,2021-01-19,12,2616.1,2855.76
D,2021-01-19,13,2610.4,2866.42
D,2021-01-19,14,2606.4,2838.33
D,2021-01-19,15,2635.7,2875.34
D,2021-01-19,16,2698.3,2943.66
D,2021-01-19,17,2860.9,3072.88
D,2021-01-19,18,2998.4,3194.08
D,2021-01-19,19,2943.4,3131.44
D,2021-01-19,20,2855.6,3021.64
D,2021-01-19,21,2725.1,2889.85
D,2021-01-19,22,2567.3,2736.41
D,2021-01-19,23,2354.3,2563.27
D,2021-01-19,24,2408.2,2404.15
T,24 lines
