C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201203_20201203.csv
C,Time period: 2020-12-03 to 2020-12-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-12-10 02:29:40 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-03,01,2175.0,2142.3
D,2020-12-03,02,2106.6,2073.1
D,2020-12-03,03,2059.5,2048.4
D,2020-12-03,04,2061.9,2059.1
D,2020-12-03,05,2126.8,2127.9
D,2020-12-03,06,2345.9,2295.1
D,2020-12-03,07,2588.0,2546.0
D,2020-12-03,08,2742.8,2732.0
D,2020-12-03,09,2799.4,2774.8
D,2020-12-03,10,2699.3,2737.8
D,2020-12-03,11,2629.0,2693.5
D,2020-12-03,12,2624.6,2670.7
D,2020-12-03,13,2613.5,2684.5
D,2020-12-03,14,2604.5,2672.9
D,2020-12-03,15,2664.6,2694.2
D,2020-12-03,16,2736.6,2755.1
D,2020-12-03,17,2928.0,2932.4
D,2020-12-03,18,3037.8,3059.5
D,2020-12-03,19,2978.6,3002.6
D,2020-12-03,20,2878.1,2903.2
D,2020-12-03,21,2746.5,2783.1
D,2020-12-03,22,2623.5,2621.0
D,2020-12-03,23,2440.8,2414.7
D,2020-12-03,24,2252.0,2242.7
T,24 lines
