"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211015.csv"
"C","Report for: 10/15/2021 - 10/15/2021"
"C","Report generated: 10/21/2021 15:37:02 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/15/2021","02",10849.1
"D","10/15/2021","03",10846.74
"D","10/15/2021","04",10757.32
"D","10/15/2021","05",10903.52
"D","10/15/2021","06",11308.98
"D","10/15/2021","07",12122.37
"D","10/15/2021","08",12732.27
"D","10/15/2021","09",12855.2
"D","10/15/2021","10",12657.38
"D","10/15/2021","11",12837.15
"D","10/15/2021","12",13103.63
"D","10/15/2021","13",13272.04
"D","10/15/2021","14",13205.59
"D","10/15/2021","15",13486.35
"D","10/15/2021","16",13735.29
"D","10/15/2021","17",14081.15
"D","10/15/2021","18",14479.16
"D","10/15/2021","19",14696.44
"D","10/15/2021","20",14422.6
"D","10/15/2021","21",13795.72
"D","10/15/2021","23",12430.67
"D","10/15/2021","24",11821.13
"T","22 lines"
