C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210413_20210413.csv
C,Time period: 2021-04-13 to 2021-04-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 09:10:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-13,01,1988.2,2018.12
D,2021-04-13,02,1928.1,1951.74
D,2021-04-13,03,1866.2,1914.42
D,2021-04-13,04,1858.2,1909.5
D,2021-04-13,05,1896.7,1956.63
D,2021-04-13,06,2022.3,2099.82
D,2021-04-13,07,2259.6,2311.65
D,2021-04-13,08,2427.1,2464.35
D,2021-04-13,09,2458.4,2535.94
D,2021-04-13,10,2440.9,2597.27
D,2021-04-13,11,2400.5,2566.33
D,2021-04-13,12,2393.1,2502.7
D,2021-04-13,13,2408.8,2475.48
D,2021-04-13,14,2394.9,2368.6
D,2021-04-13,15,2348.8,2330.55
D,2021-04-13,16,2363.1,2338.78
D,2021-04-13,17,2404.1,2399.3
D,2021-04-13,18,2471.3,2474.56
D,2021-04-13,19,2517.1,2504.14
D,2021-04-13,20,2529.6,2543.59
D,2021-04-13,21,2507.3,2504.25
D,2021-04-13,22,2335.4,2352.93
D,2021-04-13,23,2212.5,2189.05
D,2021-04-13,24,2048.8,2038.88
T,24 lines
