C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200913_20200913.csv
C,Time period: 2020-09-13 to 2020-09-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-16 18:02:53 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-13,01,2142.6,1933.8
D,2020-09-13,02,2070.7,1848.8
D,2020-09-13,03,2003.8,1802.7
D,2020-09-13,04,1976.4,1780.9
D,2020-09-13,05,1967.1,1783.7
D,2020-09-13,06,2009.5,1809.0
D,2020-09-13,07,2069.0,1852.5
D,2020-09-13,08,2173.1,1914.3
D,2020-09-13,09,2291.9,2007.9
D,2020-09-13,10,2381.0,2124.9
D,2020-09-13,11,2475.1,2226.7
D,2020-09-13,12,2539.9,2287.5
D,2020-09-13,13,2576.6,2341.6
D,2020-09-13,14,2607.8,2364.5
D,2020-09-13,15,2633.7,2402.2
D,2020-09-13,16,2670.6,2471.1
D,2020-09-13,17,2766.8,2570.8
D,2020-09-13,18,2803.0,2654.1
D,2020-09-13,19,2836.5,2686.5
D,2020-09-13,20,2872.3,2718.3
D,2020-09-13,21,2796.6,2665.1
D,2020-09-13,22,2684.0,2547.7
D,2020-09-13,23,2562.5,2408.4
D,2020-09-13,24,2383.7,2270.9
T,24 lines
