C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211116_20211116.csv
C,Time period: 2021-11-16 to 2021-11-16
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-11-22 01:06:03 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-11-16,01,2209.7,2096.04
D,2021-11-16,02,2131.5,2028.46
D,2021-11-16,03,2099.6,2007.71
D,2021-11-16,04,2117.6,2021.17
D,2021-11-16,05,2177.7,2085.24
D,2021-11-16,06,2360.2,2276.01
D,2021-11-16,07,2646.9,2570.67
D,2021-11-16,08,2809.2,2723.73
D,2021-11-16,09,2804.0,2720.61
D,2021-11-16,10,2659.0,2683.58
D,2021-11-16,11,2617.5,2647.35
D,2021-11-16,12,2622.8,2616.4
D,2021-11-16,13,2612.9,2617.19
D,2021-11-16,14,2625.3,2634.65
D,2021-11-16,15,2702.2,2674.99
D,2021-11-16,16,2779.7,2750.77
D,2021-11-16,17,2909.5,2898.22
D,2021-11-16,18,3119.4,3013.61
D,2021-11-16,19,3016.4,2943.0
D,2021-11-16,20,2905.2,2869.72
D,2021-11-16,21,2813.9,2753.06
D,2021-11-16,22,2652.5,2597.16
D,2021-11-16,23,2433.6,2415.81
D,2021-11-16,24,2288.2,2241.13
T,24 lines
