C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200907_20200907.csv
C,Time period: 2020-09-07 to 2020-09-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-11 23:22:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-07,01,2192.1,2207.0
D,2020-09-07,02,2099.7,2122.3
D,2020-09-07,03,2037.7,2066.5
D,2020-09-07,04,2012.3,2045.7
D,2020-09-07,05,2017.4,2060.4
D,2020-09-07,06,2076.8,2116.9
D,2020-09-07,07,2184.2,2183.3
D,2020-09-07,08,2288.3,2273.0
D,2020-09-07,09,2449.7,2398.9
D,2020-09-07,10,2527.0,2486.1
D,2020-09-07,11,2655.6,2538.1
D,2020-09-07,12,2742.1,2607.7
D,2020-09-07,13,2799.5,2704.0
D,2020-09-07,14,2886.8,2790.5
D,2020-09-07,15,2964.1,2869.4
D,2020-09-07,16,3052.0,2952.5
D,2020-09-07,17,3086.0,3031.2
D,2020-09-07,18,3139.0,3043.8
D,2020-09-07,19,3106.0,2986.5
D,2020-09-07,20,3056.2,2992.2
D,2020-09-07,21,2936.4,2926.6
D,2020-09-07,22,2776.7,2783.1
D,2020-09-07,23,2609.7,2604.2
D,2020-09-07,24,2423.3,2431.0
T,24 lines
