C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200529_20200529.csv
C,Time period: 2020-05-29 to 2020-05-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 10:01:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-29,01,2302.0,2425.2
D,2020-05-29,02,2205.5,2322.4
D,2020-05-29,03,2148.1,2260.0
D,2020-05-29,04,2140.0,2235.1
D,2020-05-29,05,2130.9,2254.7
D,2020-05-29,06,2229.2,2335.0
D,2020-05-29,07,2441.8,2512.7
D,2020-05-29,08,2647.1,2708.5
D,2020-05-29,09,2849.4,2884.3
D,2020-05-29,10,2879.1,3066.2
D,2020-05-29,11,2887.9,3174.6
D,2020-05-29,12,2988.5,3268.1
D,2020-05-29,13,3061.2,3352.7
D,2020-05-29,14,3104.1,3407.2
D,2020-05-29,15,3086.6,3469.1
D,2020-05-29,16,3124.1,3479.4
D,2020-05-29,17,3257.6,3479.5
D,2020-05-29,18,3299.3,3436.4
D,2020-05-29,19,3261.2,3359.6
D,2020-05-29,20,3116.7,3259.8
D,2020-05-29,21,3008.5,3182.8
D,2020-05-29,22,2884.1,3045.1
D,2020-05-29,23,2658.9,2869.9
D,2020-05-29,24,2441.1,2693.7
T,24 lines
