"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210602.csv"
"C","Report for: 06/02/2021 - 06/02/2021"
"C","Report generated: 06/06/2021 19:00:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/02/2021","01",10283.78
"D","06/02/2021","02",9818.77
"D","06/02/2021","03",9766.86
"D","06/02/2021","04",9733.78
"D","06/02/2021","05",9918.45
"D","06/02/2021","06",10325.96
"D","06/02/2021","07",11136.58
"D","06/02/2021","08",11557.33
"D","06/02/2021","09",11550.04
"D","06/02/2021","10",11433.86
"D","06/02/2021","11",11439.82
"D","06/02/2021","12",11671.57
"D","06/02/2021","13",12037.33
"D","06/02/2021","14",12496.12
"D","06/02/2021","15",12861.9
"D","06/02/2021","16",13350.81
"D","06/02/2021","17",13992.37
"D","06/02/2021","18",14561.24
"D","06/02/2021","19",14651.13
"D","06/02/2021","20",14535.3
"D","06/02/2021","21",14445.34
"D","06/02/2021","22",13775.43
"D","06/02/2021","23",12584.54
"D","06/02/2021","24",11449.05
"T","24 lines"
