C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20190804_20190917.csv
C,Time period: 2019-08-04 to 2019-09-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:15:57 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2019-08-04,01,2768.3,2809.7
D,2019-08-04,02,2716.1,2683.6
D,2019-08-04,03,2579.4,2599.3
D,2019-08-04,04,2499.6,2530.7
D,2019-08-04,05,2434.5,2479.7
D,2019-08-04,06,2409.9,2460.6
D,2019-08-04,07,2444.7,2490.5
D,2019-08-04,08,2583.4,2613.1
D,2019-08-04,09,2780.6,2803.6
D,2019-08-04,10,2790.5,2973.7
D,2019-08-04,11,2881.0,3143.6
D,2019-08-04,12,2986.0,3298.5
D,2019-08-04,13,3135.1,3358.0
D,2019-08-04,14,3200.9,3392.0
D,2019-08-04,15,3238.9,3420.2
D,2019-08-04,16,3281.0,3493.3
D,2019-08-04,17,3339.6,3522.3
D,2019-08-04,18,3461.7,3567.1
D,2019-08-04,19,3356.0,3536.1
D,2019-08-04,20,3275.7,3446.5
D,2019-08-04,21,3252.3,3401.9
D,2019-08-04,22,3136.7,3264.7
D,2019-08-04,23,2899.0,3003.2
D,2019-08-04,24,2664.3,2718.1
D,2019-08-05,01,2517.2,2500.5
D,2019-08-05,02,2410.2,2349.3
D,2019-08-05,03,2314.2,2258.5
D,2019-08-05,04,2286.7,2216.3
D,2019-08-05,05,2314.8,2237.5
D,2019-08-05,06,2449.8,2332.8
D,2019-08-05,07,2661.3,2532.4
D,2019-08-05,08,2891.0,2758.4
D,2019-08-05,09,3077.1,2923.7
D,2019-08-05,10,3099.4,3022.8
D,2019-08-05,11,3194.3,3104.6
D,2019-08-05,12,3304.7,3185.7
D,2019-08-05,13,3387.1,3257.7
D,2019-08-05,14,3461.2,3359.3
D,2019-08-05,15,3566.3,3447.6
D,2019-08-05,16,3619.8,3529.4
D,2019-08-05,17,3767.8,3610.1
D,2019-08-05,18,3800.9,3644.2
D,2019-08-05,19,3684.0,3560.5
D,2019-08-05,20,3530.1,3438.1
D,2019-08-05,21,3455.1,3341.7
D,2019-08-05,22,3265.0,3169.7
D,2019-08-05,23,3040.7,2940.7
D,2019-08-05,24,2758.9,2701.2
D,2019-08-06,01,2614.1,2512.0
D,2019-08-06,02,2549.3,2373.8
D,2019-08-06,03,2442.9,2299.4
D,2019-08-06,04,2368.0,2263.8
D,2019-08-06,05,2466.2,2290.2
D,2019-08-06,06,2631.1,2422.0
D,2019-08-06,07,2859.3,2680.1
D,2019-08-06,08,3161.5,2932.2
D,2019-08-06,09,3330.2,3104.8
D,2019-08-06,10,3478.4,3253.6
D,2019-08-06,11,3533.4,3402.9
D,2019-08-06,12,3556.2,3548.0
D,2019-08-06,13,3626.6,3630.5
D,2019-08-06,14,3730.0,3636.7
D,2019-08-06,15,3841.5,3587.5
D,2019-08-06,16,3988.8,3592.5
D,2019-08-06,17,3950.8,3677.1
D,2019-08-06,18,4067.9,3666.0
D,2019-08-06,19,3953.3,3573.6
D,2019-08-06,20,3755.9,3510.7
D,2019-08-06,21,3698.7,3475.0
D,2019-08-06,22,3560.9,3329.2
D,2019-08-06,23,3185.5,3095.2
D,2019-08-06,24,2915.4,2836.8
D,2019-08-07,01,2802.8,2656.2
D,2019-08-07,02,2662.9,2517.4
D,2019-08-07,03,2517.0,2430.7
D,2019-08-07,04,2477.1,2402.5
D,2019-08-07,05,2547.7,2440.0
D,2019-08-07,06,2647.0,2581.4
D,2019-08-07,07,2922.3,2836.9
D,2019-08-07,08,3282.9,3106.4
D,2019-08-07,09,3441.5,3306.2
D,2019-08-07,10,3576.1,3497.4
D,2019-08-07,11,3702.3,3647.8
D,2019-08-07,12,3835.3,3810.5
D,2019-08-07,13,3964.4,3898.9
D,2019-08-07,14,4041.6,3978.0
D,2019-08-07,15,4200.3,3891.8
D,2019-08-07,16,4190.1,3852.4
D,2019-08-07,17,4242.6,4037.3
D,2019-08-07,18,4260.4,4042.7
D,2019-08-07,19,4107.5,3902.8
D,2019-08-07,20,3949.3,3841.2
D,2019-08-07,21,3797.9,3805.1
D,2019-08-07,22,3654.9,3633.4
D,2019-08-07,23,3395.1,3334.2
D,2019-08-07,24,3058.6,2942.0
D,2019-08-08,01,2675.8,2723.7
D,2019-08-08,02,2618.2,2603.7
D,2019-08-08,03,2529.7,2537.2
D,2019-08-08,04,2531.2,2512.7
D,2019-08-08,05,2520.5,2551.4
D,2019-08-08,06,2685.7,2696.3
D,2019-08-08,07,2841.2,2944.3
D,2019-08-08,08,3180.5,3201.0
D,2019-08-08,09,3354.3,3363.7
D,2019-08-08,10,3426.3,3446.3
D,2019-08-08,11,3468.7,3515.2
D,2019-08-08,12,3590.4,3653.5
D,2019-08-08,13,3681.8,3778.6
D,2019-08-08,14,3793.4,3905.9
D,2019-08-08,15,3922.3,4005.6
D,2019-08-08,16,3960.5,4103.5
D,2019-08-08,17,4070.0,4164.8
D,2019-08-08,18,4066.8,4179.4
D,2019-08-08,19,3981.3,4067.9
D,2019-08-08,20,3806.2,3934.5
D,2019-08-08,21,3726.4,3856.2
D,2019-08-08,22,3528.6,3651.2
D,2019-08-08,23,3248.1,3299.8
D,2019-08-08,24,2955.7,2954.8
D,2019-08-09,01,2737.1,2715.4
D,2019-08-09,02,2687.2,2555.9
D,2019-08-09,03,2530.5,2454.9
D,2019-08-09,04,2484.9,2405.0
D,2019-08-09,05,2483.7,2413.6
D,2019-08-09,06,2600.1,2515.3
D,2019-08-09,07,2798.9,2741.4
D,2019-08-09,08,3125.3,3008.6
D,2019-08-09,09,3234.5,3210.1
D,2019-08-09,10,3278.8,3339.6
D,2019-08-09,11,3349.9,3413.0
D,2019-08-09,12,3469.3,3494.7
D,2019-08-09,13,3534.5,3545.3
D,2019-08-09,14,3646.3,3609.1
D,2019-08-09,15,3727.6,3660.8
D,2019-08-09,16,3766.0,3734.4
D,2019-08-09,17,3857.2,3783.2
D,2019-08-09,18,3857.5,3774.5
D,2019-08-09,19,3709.2,3630.1
D,2019-08-09,20,3508.2,3464.9
D,2019-08-09,21,3295.9,3345.7
D,2019-08-09,22,3188.1,3165.2
D,2019-08-09,23,2901.7,2926.9
D,2019-08-09,24,2633.0,2688.4
D,2019-08-10,01,2547.3,2507.7
D,2019-08-10,02,2440.3,2360.3
D,2019-08-10,03,2346.3,2264.8
D,2019-08-10,04,2273.4,2206.9
D,2019-08-10,05,2270.4,2191.8
D,2019-08-10,06,2250.1,2206.7
D,2019-08-10,07,2319.0,2258.1
D,2019-08-10,08,2457.3,2404.4
D,2019-08-10,09,2603.5,2576.6
D,2019-08-10,10,2710.8,2700.9
D,2019-08-10,11,2690.3,2783.8
D,2019-08-10,12,2786.1,2859.8
D,2019-08-10,13,2848.3,2933.3
D,2019-08-10,14,2892.0,2915.9
D,2019-08-10,15,2992.4,2946.4
D,2019-08-10,16,3016.7,2959.1
D,2019-08-10,17,2991.2,2910.8
D,2019-08-10,18,2998.5,2915.1
D,2019-08-10,19,2935.5,2896.4
D,2019-08-10,20,2860.4,2822.3
D,2019-08-10,21,2805.5,2789.0
D,2019-08-10,22,2768.2,2684.4
D,2019-08-10,23,2565.9,2526.0
D,2019-08-10,24,2328.0,2357.3
D,2019-08-11,01,2181.8,2210.7
D,2019-08-11,02,2187.8,2100.0
D,2019-08-11,03,2126.1,2030.7
D,2019-08-11,04,2095.1,1986.9
D,2019-08-11,05,1995.9,1973.7
D,2019-08-11,06,2011.5,1979.1
D,2019-08-11,07,1998.4,2015.0
D,2019-08-11,08,2077.9,2111.5
D,2019-08-11,09,2244.2,2243.2
D,2019-08-11,10,2355.1,2356.4
D,2019-08-11,11,2468.3,2449.5
D,2019-08-11,12,2577.4,2530.9
D,2019-08-11,13,2674.0,2600.1
D,2019-08-11,14,2749.3,2674.7
D,2019-08-11,15,2853.6,2714.2
D,2019-08-11,16,2979.2,2801.9
D,2019-08-11,17,3004.2,2907.4
D,2019-08-11,18,3020.8,2979.3
D,2019-08-11,19,3053.6,2953.6
D,2019-08-11,20,2970.3,2934.5
D,2019-08-11,21,2964.3,2951.7
D,2019-08-11,22,2874.8,2861.1
D,2019-08-11,23,2618.4,2681.8
D,2019-08-11,24,2368.0,2479.8
D,2019-08-12,01,2282.2,2324.6
D,2019-08-12,02,2235.7,2227.7
D,2019-08-12,03,2178.1,2171.4
D,2019-08-12,04,2158.2,2150.7
D,2019-08-12,05,2143.0,2182.3
D,2019-08-12,06,2262.4,2320.6
D,2019-08-12,07,2524.6,2536.4
D,2019-08-12,08,2845.6,2778.2
D,2019-08-12,09,2975.8,2931.3
D,2019-08-12,10,3107.6,3047.9
D,2019-08-12,11,3207.1,3168.8
D,2019-08-12,12,3345.5,3307.5
D,2019-08-12,13,3463.7,3415.4
D,2019-08-12,14,3589.6,3555.7
D,2019-08-12,15,3657.4,3640.6
D,2019-08-12,16,3814.2,3698.5
D,2019-08-12,17,3905.3,3791.0
D,2019-08-12,18,3921.6,3839.1
D,2019-08-12,19,3842.7,3720.7
D,2019-08-12,20,3653.1,3620.3
D,2019-08-12,21,3557.6,3563.3
D,2019-08-12,22,3410.6,3383.1
D,2019-08-12,23,3075.4,3125.8
D,2019-08-12,24,2780.0,2870.4
D,2019-08-13,01,2671.2,2683.3
D,2019-08-13,02,2601.5,2577.2
D,2019-08-13,03,2460.0,2503.8
D,2019-08-13,04,2411.1,2479.4
D,2019-08-13,05,2444.1,2518.1
D,2019-08-13,06,2590.1,2677.2
D,2019-08-13,07,2850.5,2926.8
D,2019-08-13,08,3218.4,3179.1
D,2019-08-13,09,3305.7,3363.9
D,2019-08-13,10,3426.0,3523.1
D,2019-08-13,11,3498.2,3608.9
D,2019-08-13,12,3671.7,3677.4
D,2019-08-13,13,3768.6,3699.1
D,2019-08-13,14,3795.6,3704.3
D,2019-08-13,15,3803.8,3737.5
D,2019-08-13,16,3785.8,3802.1
D,2019-08-13,17,3761.8,3809.4
D,2019-08-13,18,3725.7,3782.1
D,2019-08-13,19,3627.7,3701.1
D,2019-08-13,20,3525.2,3639.1
D,2019-08-13,21,3407.3,3589.6
D,2019-08-13,22,3288.8,3409.4
D,2019-08-13,23,3035.5,3151.1
D,2019-08-13,24,2689.4,2893.2
D,2019-08-14,01,2733.8,2699.5
D,2019-08-14,02,2603.6,2569.2
D,2019-08-14,03,2509.9,2486.0
D,2019-08-14,04,2458.0,2452.1
D,2019-08-14,05,2507.5,2487.2
D,2019-08-14,06,2628.1,2607.4
D,2019-08-14,07,2839.1,2791.7
D,2019-08-14,08,3160.8,2949.0
D,2019-08-14,09,3241.8,3076.0
D,2019-08-14,10,3210.4,3160.3
D,2019-08-14,11,3298.5,3254.9
D,2019-08-14,12,3307.8,3339.9
D,2019-08-14,13,3347.7,3346.0
D,2019-08-14,14,3373.1,3387.0
D,2019-08-14,15,3484.6,3468.8
D,2019-08-14,16,3511.0,3483.0
D,2019-08-14,17,3597.3,3510.4
D,2019-08-14,18,3570.6,3478.6
D,2019-08-14,19,3508.2,3344.9
D,2019-08-14,20,3319.4,3242.3
D,2019-08-14,21,3281.0,3177.6
D,2019-08-14,22,3114.0,3016.7
D,2019-08-14,23,2853.9,2787.0
D,2019-08-14,24,2559.8,2555.6
D,2019-08-15,01,2346.7,2381.5
D,2019-08-15,02,2299.6,2264.5
D,2019-08-15,03,2184.2,2200.6
D,2019-08-15,04,2216.1,2174.0
D,2019-08-15,05,2251.6,2205.0
D,2019-08-15,06,2396.9,2341.1
