C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210613_20210613.csv
C,Time period: 2021-06-13 to 2021-06-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-16 07:09:41 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-13,01,2135.2,2145.19
D,2021-06-13,02,2060.2,2046.75
D,2021-06-13,03,1972.9,1982.84
D,2021-06-13,04,1931.5,1942.62
D,2021-06-13,05,1896.2,1922.91
D,2021-06-13,06,1914.3,1910.43
D,2021-06-13,07,1977.5,1974.82
D,2021-06-13,08,2077.5,2085.59
D,2021-06-13,09,2232.9,2227.03
D,2021-06-13,10,2357.5,2357.59
D,2021-06-13,11,2408.3,2467.61
D,2021-06-13,12,2530.9,2584.33
D,2021-06-13,13,2576.5,2674.02
D,2021-06-13,14,2599.5,2731.41
D,2021-06-13,15,2642.2,2793.81
D,2021-06-13,16,2737.2,2895.14
D,2021-06-13,17,2880.4,3019.27
D,2021-06-13,18,2956.5,3104.74
D,2021-06-13,19,2986.6,3128.28
D,2021-06-13,20,2910.9,3058.5
D,2021-06-13,21,2855.6,2979.51
D,2021-06-13,22,2791.8,2885.29
D,2021-06-13,23,2579.6,2678.02
D,2021-06-13,24,2405.5,2456.08
T,24 lines
