C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200728_20200728.csv
C,Time period: 2020-07-28 to 2020-07-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-31 01:54:02 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-28,01,3264.1,3527.6
D,2020-07-28,02,3125.3,3349.4
D,2020-07-28,03,3016.6,3239.1
D,2020-07-28,04,2948.6,3177.8
D,2020-07-28,05,2951.7,3183.1
D,2020-07-28,06,3098.4,3270.6
D,2020-07-28,07,3252.7,3472.8
D,2020-07-28,08,3509.4,3786.2
D,2020-07-28,09,3801.0,4084.7
D,2020-07-28,10,3936.2,4336.9
D,2020-07-28,11,4156.2,4567.5
D,2020-07-28,12,4353.0,4748.1
D,2020-07-28,13,4436.0,4881.0
D,2020-07-28,14,4499.3,4992.7
D,2020-07-28,15,4586.4,4985.2
D,2020-07-28,16,4597.0,4955.3
D,2020-07-28,17,4601.5,4952.9
D,2020-07-28,18,4572.9,4862.0
D,2020-07-28,19,4385.9,4776.1
D,2020-07-28,20,4331.7,4531.5
D,2020-07-28,21,4133.4,4228.1
D,2020-07-28,22,3936.2,3983.5
D,2020-07-28,23,3657.0,3674.1
D,2020-07-28,24,3303.9,3378.4
T,24 lines
