"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170401_20170415.csv"
"C","Report for: 04/01/2017 - 04/15/2017"
"C","Report generated: 04/13/2020 22:51:12 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/01/2017","01",11735.25
"D","04/01/2017","02",11239.3
"D","04/01/2017","03",10991.0
"D","04/01/2017","04",10895.11
"D","04/01/2017","05",10978.06
"D","04/01/2017","06",11353.79
"D","04/01/2017","07",12045.9
"D","04/01/2017","08",12821.64
"D","04/01/2017","09",13758.02
"D","04/01/2017","10",14458.42
"D","04/01/2017","11",14818.68
"D","04/01/2017","12",14903.71
"D","04/01/2017","13",14755.4
"D","04/01/2017","14",14493.27
"D","04/01/2017","15",14259.96
"D","04/01/2017","16",14123.88
"D","04/01/2017","17",14207.07
"D","04/01/2017","18",14419.01
"D","04/01/2017","19",14544.51
"D","04/01/2017","20",14879.94
"D","04/01/2017","21",14646.81
"D","04/01/2017","22",14008.23
"D","04/01/2017","23",13080.14
"D","04/01/2017","24",12152.49
"D","04/02/2017","01",11413.28
"D","04/02/2017","02",11166.34
"D","04/02/2017","03",11221.23
"D","04/02/2017","04",11120.21
"D","04/02/2017","05",11159.28
"D","04/02/2017","06",11146.69
"D","04/02/2017","07",11604.65
"D","04/02/2017","08",11917.6
"D","04/02/2017","09",12471.03
"D","04/02/2017","10",12507.38
"D","04/02/2017","11",12246.86
"D","04/02/2017","12",11974.43
"D","04/02/2017","13",11944.85
"D","04/02/2017","14",11685.87
"D","04/02/2017","15",11701.5
"D","04/02/2017","16",11818.97
"D","04/02/2017","17",12279.63
"D","04/02/2017","18",12648.97
"D","04/02/2017","19",13150.82
"D","04/02/2017","20",13874.09
"D","04/02/2017","21",13924.26
"D","04/02/2017","22",13158.7
"D","04/02/2017","23",12118.03
"D","04/02/2017","24",11154.94
"D","04/03/2017","01",10980.76
"D","04/03/2017","02",11083.63
"D","04/03/2017","03",11140.68
"D","04/03/2017","04",11238.55
"D","04/03/2017","05",11459.0
"D","04/03/2017","06",12131.02
"D","04/03/2017","07",13571.22
"D","04/03/2017","08",14385.87
"D","04/03/2017","09",14227.89
"D","04/03/2017","10",13786.33
"D","04/03/2017","11",13546.08
"D","04/03/2017","12",13320.72
"D","04/03/2017","13",13127.26
"D","04/03/2017","14",12976.68
"D","04/03/2017","15",12686.37
"D","04/03/2017","16",12672.58
"D","04/03/2017","17",13075.54
"D","04/03/2017","18",13406.02
"D","04/03/2017","19",13933.65
"D","04/03/2017","20",14648.36
"D","04/03/2017","21",14530.5
"D","04/03/2017","22",13592.9
"D","04/03/2017","23",12324.5
"D","04/03/2017","24",11311.95
"D","04/04/2017","01",11449.07
"D","04/04/2017","02",11412.74
"D","04/04/2017","03",11260.42
"D","04/04/2017","04",11243.13
"D","04/04/2017","05",11538.83
"D","04/04/2017","06",12073.64
"D","04/04/2017","07",13376.02
"D","04/04/2017","08",14393.54
"D","04/04/2017","09",14767.26
"D","04/04/2017","10",14966.29
