C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210916_20210916.csv
C,Time period: 2021-09-16 to 2021-09-16
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-16 20:24:36 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-16,01,2642.5,2706.1
D,2021-09-16,02,2511.0,2570.5
D,2021-09-16,03,2383.1,2482.08
D,2021-09-16,04,2329.8,2425.53
D,2021-09-16,05,2342.5,2429.27
D,2021-09-16,06,2524.6,2540.02
D,2021-09-16,07,2750.3,2758.24
D,2021-09-16,08,2913.2,2937.68
D,2021-09-16,09,2995.5,3061.92
D,2021-09-16,10,3111.9,3120.29
D,2021-09-16,11,3134.6,3168.72
D,2021-09-16,12,3157.2,3205.85
D,2021-09-16,13,3159.8,3200.48
D,2021-09-16,14,3148.5,3179.64
D,2021-09-16,15,3175.3,3117.51
D,2021-09-16,16,3191.1,3043.51
D,2021-09-16,17,3165.2,3034.01
D,2021-09-16,18,3162.6,3029.39
D,2021-09-16,19,3083.9,2971.0
D,2021-09-16,20,3049.4,2962.17
D,2021-09-16,21,2892.2,2875.48
D,2021-09-16,22,2745.9,2747.94
D,2021-09-16,23,2555.7,2576.51
D,2021-09-16,24,2361.1,2392.14
T,24 lines
